product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용,raw_text,clean_text,quality_score,length,korean_ratio
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.13,4점,,,피지 ㄹㅈㄷ로 잘 뽑힘 오일 쓰고 나면 좁쌀 ㄹㅈㄷ로 많이 뽑힘,피지 ㄹㅈㄷ로 잘 뽑힘 오일 쓰고 나면 좁쌀 ㄹㅈㄷ로 많이 뽑힘,피지 로 잘 뽑힘 오일 쓰고 나면 좁쌀 로 많이 뽑힘,0.8,29,0.6551724137931034
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.13,5점,"복합성, 쿨톤, 잡티, 트러블",한달이상사용,정말정말 순하고 피지 쏙쏙 잘 빠져요. 오일치고는 가벼운 제형이라 이 점이 제일 맘에 들었어요. 대신 진한 아이메이크업 (아이라인이나 마스카라)는 잘 못지워줘서 아이리무버 별도로 사용 해줘야해요,정말정말 순하고 피지 쏙쏙 잘 빠져요. 오일치고는 가벼운 제형이라 이 점이 제일 맘에 들었어요. 대신 진한 아이메이크업 (아이라인이나 마스카라)는 잘 못지워줘서 아이리무버 별도로 사용 해줘야해요,정말정말 순하고 피지 쏙쏙 잘 빠져요. 오일치고는 가벼운 제형이라 이 점이 제일 맘에 들었어요. 대신 진한 아이메이크업 아이라인이나 마스카라는 잘 못지워줘서 아이리무버 별도로 사용 해줘야해요,1.0,106,0.7547169811320755
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.13,5점,,,아뉴아 클렌징오일이 젤 순하고 가벼움 ㅁㄴ공장꺼는 넘 묵직하고 건조해져서 얘루 정착한지 2년됨,아뉴아 클렌징오일이 젤 순하고 가벼움 ㅁㄴ공장꺼는 넘 묵직하고 건조해져서 얘루 정착한지 2년됨,아뉴아 클렌징오일이 젤 순하고 가벼움 공장꺼는 넘 묵직하고 건조해져서 얘루 정착한지 2년됨,1.0,50,0.76
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.13,5점,,,"자극없고 순하고 요철줄어드는 느낌. 오늘드림 상품이라 주문 당일에 문앞에 고이 배송해주시고 상품도 좋고 만족합니다
-오일무거움정도 중
-유화 중상
모든피부에 좋을듯,","자극없고 순하고 요철줄어드는 느낌. 오늘드림 상품이라 주문 당일에 문앞에 고이 배송해주시고 상품도 좋고 만족합니다
-오일무거움정도 중
-유화 중상
모든피부에 좋을듯,","자극없고 순하고 요철줄어드는 느낌. 오늘드림 상품이라 주문 당일에 문앞에 고이 배송해주시고 상품도 좋고 만족합니다 -오일무거움정도 중 -유화 중상 모든피부에 좋을듯,",1.0,92,0.75
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.13,5점,,한달이상사용,"품이 마음에 들었어요, 다시 살 수 할게요. 이것을 좋아해요 😍 #좋아해요 #재구매 #마음에들어","품이 마음에 들었어요, 다시 살 수 할게요. 이것을 좋아해요 😍 #좋아해요 #재구매 #마음에들어","품이 마음에 들었어요, 다시 살 수 할게요. 이것을 좋아해요 좋아해요 재구매 마음에들어",1.0,48,0.7291666666666666
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.13,5점,,,써보진않았어요. 후기좋아서 샀어요. 세일해서 샀어요.,써보진않았어요. 후기좋아서 샀어요. 세일해서 샀어요.,써보진않았어요. 후기좋아서 샀어요. 세일해서 샀어요.,0.8,29,0.7586206896551724
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.12,5점,,,진짜 너무 순하고 2차 세안 안 해도 트러블 안 났었어요 조금만 문질러도 바로 지워지고 마스카라도 잘 지워져요 피지는 아직 잘 모르겠어요..ㅎㅎ,진짜 너무 순하고 2차 세안 안 해도 트러블 안 났었어요 조금만 문질러도 바로 지워지고 마스카라도 잘 지워져요 피지는 아직 잘 모르겠어요..ㅎㅎ,진짜 너무 순하고 2차 세안 안 해도 트러블 안 났었어요 조금만 문질러도 바로 지워지고 마스카라도 잘 지워져요 피지는 아직 잘 모르겠어요.,1.0,77,0.7142857142857143
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.12,5점,,,저번에 한 번 샀었다가 너무 좋아서 다시 구매한 제품이에요 제가 써본 오일 중 가장 좋아여,저번에 한 번 샀었다가 너무 좋아서 다시 구매한 제품이에요 제가 써본 오일 중 가장 좋아여,저번에 한 번 샀었다가 너무 좋아서 다시 구매한 제품이에요 제가 써본 오일 중 가장 좋아여,1.0,50,0.72
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.12,5점,,,호ㅓㄱ실히 좋은 거 같긴 해요 세정력은 잘 모르겠제만 그래도 블렉헤드 하난 정말 굿,호ㅓㄱ실히 좋은 거 같긴 해요 세정력은 잘 모르겠제만 그래도 블렉헤드 하난 정말 굿,호실히 좋은 거 같긴 해요 세정력은 잘 모르겠제만 그래도 블렉헤드 하난 정말 굿,1.0,44,0.7272727272727273
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.12,5점,,,"처음에는 올영 순위권이라 구매했는데 그 뒤로는
세정력도 좋고 피부에 자극도 없이 유분기도 잘 제거되서 아누아 오일만 계속 구매하고 있습니다!!","처음에는 올영 순위권이라 구매했는데 그 뒤로는
세정력도 좋고 피부에 자극도 없이 유분기도 잘 제거되서 아누아 오일만 계속 구매하고 있습니다!!",처음에는 올영 순위권이라 구매했는데 그 뒤로는 세정력도 좋고 피부에 자극도 없이 유분기도 잘 제거되서 아누아 오일만 계속 구매하고 있습니다!,1.0,78,0.7564102564102564
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.12,4점,,한달이상사용,세정력 은근 좋은데 오일인데도 불구하고 유화하면 좀 건조한? 그런느낌이 드는거같어요,세정력 은근 좋은데 오일인데도 불구하고 유화하면 좀 건조한? 그런느낌이 드는거같어요,세정력 은근 좋은데 오일인데도 불구하고 유화하면 좀 건조한? 그런느낌이 드는거같어요,1.0,46,0.782608695652174
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.12,5점,,한달이상사용,몇통째 쓰고있는지 모르겟는정도로 많이 쓰고잇어요 피지도 잘뽑히고 세정력도 좋아영,몇통째 쓰고있는지 모르겟는정도로 많이 쓰고잇어요 피지도 잘뽑히고 세정력도 좋아영,몇통째 쓰고있는지 모르겟는정도로 많이 쓰고잇어요 피지도 잘뽑히고 세정력도 좋아영,1.0,44,0.8181818181818182
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.12,5점,,,"평소에 자주 써서 두개짜리 좋아요
배송 빨리 받았습니다 좋아요","평소에 자주 써서 두개짜리 좋아요
배송 빨리 받았습니다 좋아요",평소에 자주 써서 두개짜리 좋아요 배송 빨리 받았습니다 좋아요,1.0,34,0.7647058823529411
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.12,4점,,,피지?가 잘 나와서 좋아요!! 화장도 잘 지워지고 순한 것 같아요,피지?가 잘 나와서 좋아요!! 화장도 잘 지워지고 순한 것 같아요,피지?가 잘 나와서 좋아요! 화장도 잘 지워지고 순한 것 같아요,1.0,35,0.6857142857142857
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.12,5점,,,너무 좋아서 다 쓰고 또 샀어욯ㅎㅎㅎ 솔직히 근데 피지가 잘 뽑히는진 모르겠는데 요털이 기가막히게 잘 사라지더라고요 이것로만 화장 지우면 피부가 더 좋아진 것 같아서 행보캄 ㅎㅎ 근데 살짝 자극감이 있어요 예민한 날에는 안 해주는게 조을 것 같아요!,너무 좋아서 다 쓰고 또 샀어욯ㅎㅎㅎ 솔직히 근데 피지가 잘 뽑히는진 모르겠는데 요털이 기가막히게 잘 사라지더라고요 이것로만 화장 지우면 피부가 더 좋아진 것 같아서 행보캄 ㅎㅎ 근데 살짝 자극감이 있어요 예민한 날에는 안 해주는게 조을 것 같아요!,너무 좋아서 다 쓰고 또 샀어욯 솔직히 근데 피지가 잘 뽑히는진 모르겠는데 요털이 기가막히게 잘 사라지더라고요 이것로만 화장 지우면 피부가 더 좋아진 것 같아서 행보캄 근데 살짝 자극감이 있어요 예민한 날에는 안 해주는게 조을 것 같아요!,1.0,133,0.7293233082706767
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.12,5점,,,얘가 제일 세정력이 좋아요ㅠㅠ 이거만 써요 진짜 클렌징오일 댜양하게 써봤는데 여기가 젤 굿,얘가 제일 세정력이 좋아요ㅠㅠ 이거만 써요 진짜 클렌징오일 댜양하게 써봤는데 여기가 젤 굿,얘가 제일 세정력이 좋아요 이거만 써요 진짜 클렌징오일 댜양하게 써봤는데 여기가 젤 굿,1.0,48,0.75
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.12,4점,,,동생이랑 반띵해서 산건데 동생이 써보더니 피지공장마냥 쑥쑥뽑힌다고 대용량으로 사고싶대여 아직 클렌징은 안해봣는데 거짓말안하는 동생 반응보니 만족합녜뎨,동생이랑 반띵해서 산건데 동생이 써보더니 피지공장마냥 쑥쑥뽑힌다고 대용량으로 사고싶대여 아직 클렌징은 안해봣는데 거짓말안하는 동생 반응보니 만족합녜뎨,동생이랑 반띵해서 산건데 동생이 써보더니 피지공장마냥 쑥쑥뽑힌다고 대용량으로 사고싶대여 아직 클렌징은 안해봣는데 거짓말안하는 동생 반응보니 만족합녜뎨,1.0,83,0.8192771084337349
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,,한달이상사용,"순한 느낌이라 계속 구매하고 있어요
아이메이크업도 잘 지워지는데 워터프루프제품의 마스카라는 살짝 클렌징이 덜 되는 느낌이있어요","순한 느낌이라 계속 구매하고 있어요
아이메이크업도 잘 지워지는데 워터프루프제품의 마스카라는 살짝 클렌징이 덜 되는 느낌이있어요",순한 느낌이라 계속 구매하고 있어요 아이메이크업도 잘 지워지는데 워터프루프제품의 마스카라는 살짝 클렌징이 덜 되는 느낌이있어요,1.0,70,0.8
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,,한달이상사용,민감한 건성인데 클렌징 순하게 잘 돼용! 가격도 이정도몈 괜찮응거 같아요,민감한 건성인데 클렌징 순하게 잘 돼용! 가격도 이정도몈 괜찮응거 같아요,민감한 건성인데 클렌징 순하게 잘 돼용! 가격도 이정도몈 괜찮응거 같아요,1.0,40,0.75
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,,,묽기가 좀 무겁긴한데 잘닦여요 쓰고 나면 피부가 뷰드러워 지긴하지만 냠새가 좀 심햐요,묽기가 좀 무겁긴한데 잘닦여요 쓰고 나면 피부가 뷰드러워 지긴하지만 냠새가 좀 심햐요,묽기가 좀 무겁긴한데 잘닦여요 쓰고 나면 피부가 뷰드러워 지긴하지만 냠새가 좀 심햐요,1.0,47,0.7659574468085106
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,,,매일 다른 오일만 쓰다가 인기가 많아보여서 구매했는데요! 저는 만족하면서 사용중이에요! 저는 매일매일 클렌징 오일을 사용해서 세안을 하는데요! 화장이 진하진 않지만 피지가 좀 많은 복합성이기도 하고 안 하면 찝찝해서 매일 클렌징오일을 사용하는데 이건 순해서 부담이 없더라고요! 무겁지 않습니다! 무거운 제품이 아니라서 자극도 없어요! 유화도 잘됩니당,매일 다른 오일만 쓰다가 인기가 많아보여서 구매했는데요! 저는 만족하면서 사용중이에요! 저는 매일매일 클렌징 오일을 사용해서 세안을 하는데요! 화장이 진하진 않지만 피지가 좀 많은 복합성이기도 하고 안 하면 찝찝해서 매일 클렌징오일을 사용하는데 이건 순해서 부담이 없더라고요! 무겁지 않습니다! 무거운 제품이 아니라서 자극도 없어요! 유화도 잘됩니당,매일 다른 오일만 쓰다가 인기가 많아보여서 구매했는데요! 저는 만족하면서 사용중이에요! 저는 매일매일 클렌징 오일을 사용해서 세안을 하는데요! 화장이 진하진 않지만 피지가 좀 많은 복합성이기도 하고 안 하면 찝찝해서 매일 클렌징오일을 사용하는데 이건 순해서 부담이 없더라고요! 무겁지 않습니다! 무거운 제품이 아니라서 자극도 없어요! 유화도 잘됩니당,1.0,195,0.7487179487179487
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,,,유명템 다 써봤는데 얘가 젤 깔끔하고 잘 지워져서 이번에 쟁임ㅎㅎ,유명템 다 써봤는데 얘가 젤 깔끔하고 잘 지워져서 이번에 쟁임ㅎㅎ,유명템 다 써봤는데 얘가 젤 깔끔하고 잘 지워져서 이번에 쟁임,1.0,34,0.7352941176470589
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,,,새안후에도 자극없이 순하고 깨끗하게 세정되는 느낌이에요. 또 구매하러 올게요,새안후에도 자극없이 순하고 깨끗하게 세정되는 느낌이에요. 또 구매하러 올게요,새안후에도 자극없이 순하고 깨끗하게 세정되는 느낌이에요. 또 구매하러 올게요,1.0,42,0.7857142857142857
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,,,클랜징오일은 뭐가 찝찝한 느낌이라서 밤타입만 썼는데 이건 좋은듯,클랜징오일은 뭐가 찝찝한 느낌이라서 밤타입만 썼는데 이건 좋은듯,클랜징오일은 뭐가 찝찝한 느낌이라서 밤타입만 썼는데 이건 좋은듯,1.0,35,0.8
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,"약건성, 여름쿨톤, 잡티, 각질",,클렌징오일 중에서도 가장 자극 없리 깨끗허게 세정되는거 같어요,클렌징오일 중에서도 가장 자극 없리 깨끗허게 세정되는거 같어요,클렌징오일 중에서도 가장 자극 없리 깨끗허게 세정되는거 같어요,1.0,34,0.7941176470588235
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,,,클렌징 오일 쓰고 접촉성 피부염 심하게 올라왔다가 일년 정도 끊고 다시 구매해봤는데 다행히 잘 맞아요 일단 피지 발굴이 넘 잘돼서 좋은 것 같아요 이 날씨에 오일 걱정되시면 저처럼 씻자마자 바로 피지오겔 같은 유분위주의 제품을 많이 발라보세요 저는 그것도 부족해서 자기전에 디판테놀 연고도 바르고 잔답니다,클렌징 오일 쓰고 접촉성 피부염 심하게 올라왔다가 일년 정도 끊고 다시 구매해봤는데 다행히 잘 맞아요 일단 피지 발굴이 넘 잘돼서 좋은 것 같아요 이 날씨에 오일 걱정되시면 저처럼 씻자마자 바로 피지오겔 같은 유분위주의 제품을 많이 발라보세요 저는 그것도 부족해서 자기전에 디판테놀 연고도 바르고 잔답니다,클렌징 오일 쓰고 접촉성 피부염 심하게 올라왔다가 일년 정도 끊고 다시 구매해봤는데 다행히 잘 맞아요 일단 피지 발굴이 넘 잘돼서 좋은 것 같아요 이 날씨에 오일 걱정되시면 저처럼 씻자마자 바로 피지오겔 같은 유분위주의 제품을 많이 발라보세요 저는 그것도 부족해서 자기전에 디판테놀 연고도 바르고 잔답니다,1.0,170,0.7470588235294118
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,,,"무난무난하게 만족해서
이걸로 그냥 정착하게 되었어용 굳굳","무난무난하게 만족해서
이걸로 그냥 정착하게 되었어용 굳굳",무난무난하게 만족해서 이걸로 그냥 정착하게 되었어용 굳굳,1.0,31,0.8064516129032258
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,,한달이상사용,자극 없고 올영 블프때 구매해서 먼원 초반에 구매했어요 기존에 잘 사용햌ㅅ어서 재구매햇어여,자극 없고 올영 블프때 구매해서 먼원 초반에 구매했어요 기존에 잘 사용햌ㅅ어서 재구매햇어여,자극 없고 올영 블프때 구매해서 먼원 초반에 구매했어요 기존에 잘 사용햌어서 재구매햇어여,1.0,49,0.7755102040816326
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,5점,,,피부 예민한편 아니여서 다 잘 쓰는데 마녀꺼 쓰고 뭐 나고 일소도 뭐나고 그럼 예민한가?암튼 얘는 뭐 안 나고 굿임 피지도 잘 나오고 오일 쓰면서 계속 트러블 올라왔던 사람이면 한 번 써보셈 무난함,피부 예민한편 아니여서 다 잘 쓰는데 마녀꺼 쓰고 뭐 나고 일소도 뭐나고 그럼 예민한가?암튼 얘는 뭐 안 나고 굿임 피지도 잘 나오고 오일 쓰면서 계속 트러블 올라왔던 사람이면 한 번 써보셈 무난함,피부 예민한편 아니여서 다 잘 쓰는데 마녀꺼 쓰고 뭐 나고 일소도 뭐나고 그럼 예민한가?암튼 얘는 뭐 안 나고 굿임 피지도 잘 나오고 오일 쓰면서 계속 트러블 올라왔던 사람이면 한 번 써보셈 무난함,1.0,110,0.7090909090909091
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.11,4점,,,"어성초가 잘 맞눈것 같아서 구매했습니다
두드러기 없이 잘 맞우면 좋겟네요","어성초가 잘 맞눈것 같아서 구매했습니다
두드러기 없이 잘 맞우면 좋겟네요",어성초가 잘 맞눈것 같아서 구매했습니다 두드러기 없이 잘 맞우면 좋겟네요,1.0,40,0.775
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.10,5점,,,트러블 피부 고딩 아들이 선크림 지운다며 사달라 난리라 리뷰 잘 보고 매장직원군 권유받아 샀는데 만족해요,트러블 피부 고딩 아들이 선크림 지운다며 사달라 난리라 리뷰 잘 보고 매장직원군 권유받아 샀는데 만족해요,트러블 피부 고딩 아들이 선크림 지운다며 사달라 난리라 리뷰 잘 보고 매장직원군 권유받아 샀는데 만족해요,1.0,58,0.7586206896551724
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.10,5점,,,독도 클렌징 오일만 쓰다가 이번에 바꿔봤는데 생각보다 좋네요,독도 클렌징 오일만 쓰다가 이번에 바꿔봤는데 생각보다 좋네요,독도 클렌징 오일만 쓰다가 이번에 바꿔봤는데 생각보다 좋네요,1.0,33,0.7878787878787878
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.10,5점,,한달이상사용,피지 제거도 잘 되고 데일리로 사용하기 좋아요 떨어질 때마다 늘 삽니다,피지 제거도 잘 되고 데일리로 사용하기 좋아요 떨어질 때마다 늘 삽니다,피지 제거도 잘 되고 데일리로 사용하기 좋아요 떨어질 때마다 늘 삽니다,1.0,39,0.7435897435897436
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.10,5점,,,자극도 없고 순한데 얼굴 세정 잘되요 가격도 착하고 다 사용하면 재구매 의사 있어요,자극도 없고 순한데 얼굴 세정 잘되요 가격도 착하고 다 사용하면 재구매 의사 있어요,자극도 없고 순한데 얼굴 세정 잘되요 가격도 착하고 다 사용하면 재구매 의사 있어요,1.0,46,0.7391304347826086
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.10,5점,,,배송도 빠르고 상품도 좋아요. 피부에 맞춰서 구매한거라 기대되요. 재구매 여러번 한것 같아요. 감사합니다.,배송도 빠르고 상품도 좋아요. 피부에 맞춰서 구매한거라 기대되요. 재구매 여러번 한것 같아요. 감사합니다.,배송도 빠르고 상품도 좋아요. 피부에 맞춰서 구매한거라 기대되요. 재구매 여러번 한것 같아요. 감사합니다.,1.0,59,0.7288135593220338
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.10,5점,,한달이상사용,저는 이거없으몀 이재 못살아요 클랜징 오일중에 1등인듯 굿,저는 이거없으몀 이재 못살아요 클랜징 오일중에 1등인듯 굿,저는 이거없으몀 이재 못살아요 클랜징 오일중에 1등인듯 굿,1.0,32,0.75
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.09,5점,,,자극없이 선크림이나 화장지울때 좋아요 블랙해드도 싺싹김치!,자극없이 선크림이나 화장지울때 좋아요 블랙해드도 싺싹김치!,자극없이 선크림이나 화장지울때 좋아요 블랙해드도 싺싹김치!,1.0,32,0.8125
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.09,5점,,,아누아 쓰고 나서부터 코에 있는 피지가 빠지기 시작했어요 세정력도 너무 좋고 순한 느낌이 들어요 ㅜㅜ 강추드립니당,아누아 쓰고 나서부터 코에 있는 피지가 빠지기 시작했어요 세정력도 너무 좋고 순한 느낌이 들어요 ㅜㅜ 강추드립니당,아누아 쓰고 나서부터 코에 있는 피지가 빠지기 시작했어요 세정력도 너무 좋고 순한 느낌이 들어요 강추드립니당,1.0,60,0.7666666666666667
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.09,5점,,,좋은것같아요 머녀공장 쓰다가 갈아타봤어요!! 장여감없어서 좋아요,좋은것같아요 머녀공장 쓰다가 갈아타봤어요!! 장여감없어서 좋아요,좋은것같아요 머녀공장 쓰다가 갈아타봤어요! 장여감없어서 좋아요,1.0,34,0.8235294117647058
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.09,5점,,,"아누아 제품은 다 순하고 좋아요
클렌징오일도 기대중 ㅎㅎㅋ","아누아 제품은 다 순하고 좋아요
클렌징오일도 기대중 ㅎㅎㅋ",아누아 제품은 다 순하고 좋아요 클렌징오일도 기대중,0.8,28,0.7857142857142857
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.09,5점,,,"재구매템
블랙헤드랑 피지 잘 녹여줘서 조아욥
화장도 잘 지워집니됴~!","재구매템
블랙헤드랑 피지 잘 녹여줘서 조아욥
화장도 잘 지워집니됴~!",재구매템 블랙헤드랑 피지 잘 녹여줘서 조아욥 화장도 잘 지워집니됴!,1.0,37,0.7567567567567568
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.09,5점,,한달이상사용,우선은 제형이 진짜 가벼워서 무겁고 끈떡한 제형 얼굴에 올리는거 싫어하시는 분들 진따로 추천들이거요 세정력이 좋아서 마스카라까니 싹 지워버립니다 추천!,우선은 제형이 진짜 가벼워서 무겁고 끈떡한 제형 얼굴에 올리는거 싫어하시는 분들 진따로 추천들이거요 세정력이 좋아서 마스카라까니 싹 지워버립니다 추천!,우선은 제형이 진짜 가벼워서 무겁고 끈떡한 제형 얼굴에 올리는거 싫어하시는 분들 진따로 추천들이거요 세정력이 좋아서 마스카라까니 싹 지워버립니다 추천!,1.0,84,0.7738095238095238
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2025.12.09,4점,,,배송도빠르고 제품도좋아요 ㅎㅎ 저렴하게 잘 구입했어요 ㅎㅎ 리뷰가좋아서 기대중이에요~,배송도빠르고 제품도좋아요 ㅎㅎ 저렴하게 잘 구입했어요 ㅎㅎ 리뷰가좋아서 기대중이에요~,배송도빠르고 제품도좋아요 저렴하게 잘 구입했어요 리뷰가좋아서 기대중이에요,1.0,40,0.85
