날짜,별점,스킨타입,태그,리뷰내용,raw_text,clean_text,quality_score,length,korean_ratio
2025.12.08,4점,,한달이상사용,일단순함아직 잘모르겟음 일단 좀더 써봐야할듯 효과잇길 기대해봅니다,일단순함아직 잘모르겟음 일단 좀더 써봐야할듯 효과잇길 기대해봅니다,일단순함아직 잘모르겟음 일단 좀더 써봐야할듯 효과잇길 기대해봅니다,1.0,36,0.8333333333333334
2025.12.08,4점,,,"“어성초 스팟 크림을 사용해봤는데, 자극 없이 순한 느낌이라 트러블 있는 날에도 부담 없이 바를 수 있었어요. 바르면 약간 진정되는 듯한 느낌은 있는데, 아직까지 드라마틱한 변화까지는 잘 모르겠어요. 그래도 붉은기가 조금 가라앉는 건 느껴져서 꾸준히 사용하면 더 효과가 보이지 않을까 기대 중이에요.","“어성초 스팟 크림을 사용해봤는데, 자극 없이 순한 느낌이라 트러블 있는 날에도 부담 없이 바를 수 있었어요. 바르면 약간 진정되는 듯한 느낌은 있는데, 아직까지 드라마틱한 변화까지는 잘 모르겠어요. 그래도 붉은기가 조금 가라앉는 건 느껴져서 꾸준히 사용하면 더 효과가 보이지 않을까 기대 중이에요.","어성초 스팟 크림을 사용해봤는데, 자극 없이 순한 느낌이라 트러블 있는 날에도 부담 없이 바를 수 있었어요. 바르면 약간 진정되는 듯한 느낌은 있는데, 아직까지 드라마틱한 변화까지는 잘 모르겠어요. 그래도 붉은기가 조금 가라앉는 건 느껴져서 꾸준히 사용하면 더 효과가 보이지 않을까 기대 중이에요.",1.0,166,0.7289156626506024
2025.12.08,5점,,한달이상사용,확실히 순하긴 한듯 .. 근데 딱 그정도 ..? ㅠ 크게 좋은지는 잘 모르겠어용,확실히 순하긴 한듯 .. 근데 딱 그정도 ..? ㅠ 크게 좋은지는 잘 모르겠어용,확실히 순하긴 한듯 . 근데 딱 그정도 크게 좋은지는 잘 모르겠어용,1.0,37,0.7027027027027027
2025.12.08,5점,,,"붉게 오른 부분에 얹어두면 진정되는 듯 가벼운 쿨링감이 느껴지고, 텍스처가 부드럽게 스며들어 부담 없이 바르기 좋으며, 자극 없이 편안하게 진정 케어가 되어 밤마다 손이 갑니다.","붉게 오른 부분에 얹어두면 진정되는 듯 가벼운 쿨링감이 느껴지고, 텍스처가 부드럽게 스며들어 부담 없이 바르기 좋으며, 자극 없이 편안하게 진정 케어가 되어 밤마다 손이 갑니다.","붉게 오른 부분에 얹어두면 진정되는 듯 가벼운 쿨링감이 느껴지고, 텍스처가 부드럽게 스며들어 부담 없이 바르기 좋으며, 자극 없이 편안하게 진정 케어가 되어 밤마다 손이 갑니다.",1.0,99,0.7272727272727273
2025.12.07,5점,"복합성, 웜톤, 잡티, 미백",,계속 쓰는 제품들로만 세일할때든 아니든 바르고 먹게 되네요~,계속 쓰는 제품들로만 세일할때든 아니든 바르고 먹게 되네요~,계속 쓰는 제품들로만 세일할때든 아니든 바르고 먹게 되네요,1.0,32,0.78125
2025.12.07,5점,,,아직 안써봤는제 아누아 제품은 워낙 잘 썻어서 좋읗듯해욯ㅎ,아직 안써봤는제 아누아 제품은 워낙 잘 썻어서 좋읗듯해욯ㅎ,아직 안써봤는제 아누아 제품은 워낙 잘 썻어서 좋읗듯해욯,1.0,31,0.7741935483870968
2025.12.07,5점,,,턱에 여드름 자국 잇는게 스트레스엿는데 확실히 바르니 연해지네요. 가슴쪽 여드름에도 바르니 진정되고 좋습니다,턱에 여드름 자국 잇는게 스트레스엿는데 확실히 바르니 연해지네요. 가슴쪽 여드름에도 바르니 진정되고 좋습니다,턱에 여드름 자국 잇는게 스트레스엿는데 확실히 바르니 연해지네요. 가슴쪽 여드름에도 바르니 진정되고 좋습니다,1.0,60,0.7833333333333333
2025.12.07,5점,,한달이상사용,여드름 올라오는 곳에 듬뿍 발라주면 여드름이 좀 들어가는 거 같아요,여드름 올라오는 곳에 듬뿍 발라주면 여드름이 좀 들어가는 거 같아요,여드름 올라오는 곳에 듬뿍 발라주면 여드름이 좀 들어가는 거 같아요,1.0,37,0.7567567567567568
2025.12.07,4점,,,"인스타 광고로 계속 떠서 속는샘 치고 샀는데
효과는 잘 모르겠네여 그래도 끈적임 없는 마무리여서 좋아요","인스타 광고로 계속 떠서 속는샘 치고 샀는데
효과는 잘 모르겠네여 그래도 끈적임 없는 마무리여서 좋아요",인스타 광고로 계속 떠서 속는샘 치고 샀는데 효과는 잘 모르겠네여 그래도 끈적임 없는 마무리여서 좋아요,1.0,57,0.7543859649122807
2025.12.06,3점,,,틱톡 광고 보고 샀는데 생각보다 더 별로입니다 그냥 굳어버려요 이런거 좋아하시는 분들도 있을텐데 저는 별로 입니다 크림을 샀더니 진정도 별로 안됩니다…그리고 숱는 것도 기름 굳는 것처럼 되어서 다른 제품추천드립니다,틱톡 광고 보고 샀는데 생각보다 더 별로입니다 그냥 굳어버려요 이런거 좋아하시는 분들도 있을텐데 저는 별로 입니다 크림을 샀더니 진정도 별로 안됩니다…그리고 숱는 것도 기름 굳는 것처럼 되어서 다른 제품추천드립니다,틱톡 광고 보고 샀는데 생각보다 더 별로입니다 그냥 굳어버려요 이런거 좋아하시는 분들도 있을텐데 저는 별로 입니다 크림을 샀더니 진정도 별로 안됩니다그리고 숱는 것도 기름 굳는 것처럼 되어서 다른 제품추천드립니다,1.0,118,0.7627118644067796
2025.12.06,4점,,한달이상사용,이거 진짜 피부에 트러블이 나려고 한다거나 났을 때 트러블 위에만 발라주고 자고 일어나면 그냥 매끈매끈 트러블이 들어가고 옅어져서 너무 좋습니다..💚💚 이젠 이거 없으면 못 버팁니다,이거 진짜 피부에 트러블이 나려고 한다거나 났을 때 트러블 위에만 발라주고 자고 일어나면 그냥 매끈매끈 트러블이 들어가고 옅어져서 너무 좋습니다..💚💚 이젠 이거 없으면 못 버팁니다,이거 진짜 피부에 트러블이 나려고 한다거나 났을 때 트러블 위에만 발라주고 자고 일어나면 그냥 매끈매끈 트러블이 들어가고 옅어져서 너무 좋습니다 이젠 이거 없으면 못 버팁니다,1.0,97,0.7525773195876289
2025.12.06,5점,,,좋을 것 같아서 사봤는데 아직 써보지는 않았어요! 기대가 됩니다!,좋을 것 같아서 사봤는데 아직 써보지는 않았어요! 기대가 됩니다!,좋을 것 같아서 사봤는데 아직 써보지는 않았어요! 기대가 됩니다!,1.0,36,0.7222222222222222
2025.12.05,3점,,,건성이고 미백?도 잘 모르겠고 그냥 효과 없어서 광고빨이구나 하고 그냥 아무생각 없이 요철에 발라봤더니 진심 요철 거의 없어졌어요 그래서 꾸준히 바르는 중 ㅎ,건성이고 미백?도 잘 모르겠고 그냥 효과 없어서 광고빨이구나 하고 그냥 아무생각 없이 요철에 발라봤더니 진심 요철 거의 없어졌어요 그래서 꾸준히 바르는 중 ㅎ,건성이고 미백?도 잘 모르겠고 그냥 효과 없어서 광고빨이구나 하고 그냥 아무생각 없이 요철에 발라봤더니 진심 요철 거의 없어졌어요 그래서 꾸준히 바르는 중,1.0,86,0.7441860465116279
2025.12.05,5점,,재구매,"항상 재구매 입니다~~!!
좋아요~~ 다음에 또 사러올께요","항상 재구매 입니다~~!!
좋아요~~ 다음에 또 사러올께요",항상 재구매 입니다 좋아요 다음에 또 사러올께요,0.8,26,0.7692307692307693
2025.12.04,3점,,한달이상사용,"엄.. 인스타 광고랑 언니가 샀다고 해서 구매해봤는데 별로 효과는 없던 것 같아요
딱히 여드름 없애주는 느낌도 없고.. 그냥 등이랑 가슴에 뭐 나면 발라주고 있어요","엄.. 인스타 광고랑 언니가 샀다고 해서 구매해봤는데 별로 효과는 없던 것 같아요
딱히 여드름 없애주는 느낌도 없고.. 그냥 등이랑 가슴에 뭐 나면 발라주고 있어요",엄. 인스타 광고랑 언니가 샀다고 해서 구매해봤는데 별로 효과는 없던 것 같아요 딱히 여드름 없애주는 느낌도 없고. 그냥 등이랑 가슴에 뭐 나면 발라주고 있어요,1.0,89,0.7191011235955056
2025.12.04,3점,,,효과 없는 것 같아요ㅠㅠㅠ 인스타 광고 보고 샀는데 오래써는 효과는 딱히..ㅠㅠ,효과 없는 것 같아요ㅠㅠㅠ 인스타 광고 보고 샀는데 오래써는 효과는 딱히..ㅠㅠ,효과 없는 것 같아요 인스타 광고 보고 샀는데 오래써는 효과는 딱히.,1.0,38,0.7105263157894737
2025.12.04,5점,,재구매,여드름때문에 1년동안 고생하다가 이거 써봤는데 정말 눈에 보이게 가라앉은거 같아요 흔적도 좀 없어진거 같고 잘때 팩처럼 듬뿍 올리고 자면 좋은거 같아요 근데 양이 너무 적어요 ㅠㅠ,여드름때문에 1년동안 고생하다가 이거 써봤는데 정말 눈에 보이게 가라앉은거 같아요 흔적도 좀 없어진거 같고 잘때 팩처럼 듬뿍 올리고 자면 좋은거 같아요 근데 양이 너무 적어요 ㅠㅠ,여드름때문에 1년동안 고생하다가 이거 써봤는데 정말 눈에 보이게 가라앉은거 같아요 흔적도 좀 없어진거 같고 잘때 팩처럼 듬뿍 올리고 자면 좋은거 같아요 근데 양이 너무 적어요,1.0,97,0.7422680412371134
2025.11.30,5점,,,제가 여드름흔적?이 좀 고민이었는데 이거 꾸준히 아침 저녁 얼굴 전체에 바르면 진짜 효과 좋아요ㅠㅠ 하지만 꾸준히 쓰실 자신 있으시면 무조건 사세요!!,제가 여드름흔적?이 좀 고민이었는데 이거 꾸준히 아침 저녁 얼굴 전체에 바르면 진짜 효과 좋아요ㅠㅠ 하지만 꾸준히 쓰실 자신 있으시면 무조건 사세요!!,제가 여드름흔적?이 좀 고민이었는데 이거 꾸준히 아침 저녁 얼굴 전체에 바르면 진짜 효과 좋아요 하지만 꾸준히 쓰실 자신 있으시면 무조건 사세요!,1.0,81,0.7283950617283951
2025.11.30,5점,,한달이상사용,큰 여드름 완전 잘 사라져요!그리고 민감성 피부인데 피부 안 뒤집어졌어요,큰 여드름 완전 잘 사라져요!그리고 민감성 피부인데 피부 안 뒤집어졌어요,큰 여드름 완전 잘 사라져요!그리고 민감성 피부인데 피부 안 뒤집어졌어요,1.0,40,0.75
2025.11.29,5점,"건성, 여름쿨톤, 잡티, 트러블",한달이상사용,항상 나는 곳에 트러블이 올라오는데 이거 바르면 속에 숨어있던 염증이 나와서 사라짐,항상 나는 곳에 트러블이 올라오는데 이거 바르면 속에 숨어있던 염증이 나와서 사라짐,항상 나는 곳에 트러블이 올라오는데 이거 바르면 속에 숨어있던 염증이 나와서 사라짐,1.0,46,0.7608695652173914
2025.11.29,5점,,재구매,벌써 두통째 ㅈㄴ사랑해요 진짜로 없으면 죽는거임 걍 듬뿍발라야해요 ㅈㅂ,벌써 두통째 ㅈㄴ사랑해요 진짜로 없으면 죽는거임 걍 듬뿍발라야해요 ㅈㅂ,벌써 두통째 사랑해요 진짜로 없으면 죽는거임 걍 듬뿍발라야해요,1.0,34,0.7941176470588235
2025.11.29,5점,"민감성, 여름쿨톤, 잡티, 각질",,이건솔직히바뀌는게없긴한데순하고산뜻해서좋아요다음에는안살듯,이건솔직히바뀌는게없긴한데순하고산뜻해서좋아요다음에는안살듯,이건솔직히바뀌는게없긴한데순하고산뜻해서좋아요다음에는안살듯,1.0,30,1.0
2025.11.29,5점,,한달이상사용,일단 꾸준히 바르고는 있어요 어느정도 진정효과는 잇는거 같아요,일단 꾸준히 바르고는 있어요 어느정도 진정효과는 잇는거 같아요,일단 꾸준히 바르고는 있어요 어느정도 진정효과는 잇는거 같아요,1.0,34,0.7941176470588235
2025.11.29,3점,"복합성, 봄웜톤, 잡티, 미백",한달이상사용,인스타광고만큼 드라마틱한 효과는 없는데 그냥 무난하게 바르기 좋아요,인스타광고만큼 드라마틱한 효과는 없는데 그냥 무난하게 바르기 좋아요,인스타광고만큼 드라마틱한 효과는 없는데 그냥 무난하게 바르기 좋아요,1.0,37,0.8108108108108109
2025.11.28,5점,,,트러블 많은 피부인 동생 사줬는데 그냥 저냥 무난하게 쓰고있다고 하네여,트러블 많은 피부인 동생 사줬는데 그냥 저냥 무난하게 쓰고있다고 하네여,트러블 많은 피부인 동생 사줬는데 그냥 저냥 무난하게 쓰고있다고 하네여,1.0,39,0.7692307692307693
2025.11.28,3점,,,"효과는 없었고 바를 때 약간 각질? 같은게 나와요..
딱히 추천하진 않아요..","효과는 없었고 바를 때 약간 각질? 같은게 나와요..
딱히 추천하진 않아요..",효과는 없었고 바를 때 약간 각질? 같은게 나와요. 딱히 추천하진 않아요.,1.0,41,0.6829268292682927
2025.11.28,5점,,,"너무 좋습니다, 잘 쓰고 있습니다, 또 사겠습니다, 가격은 적당이고 🙆🏻‍♀️🙆🏻‍♀️","너무 좋습니다, 잘 쓰고 있습니다, 또 사겠습니다, 가격은 적당이고 🙆🏻‍♀️🙆🏻‍♀️","너무 좋습니다, 잘 쓰고 있습니다, 또 사겠습니다, 가격은 적당이고",1.0,37,0.7027027027027027
2025.11.28,5점,,한달이상사용,세일할때 잘샀어요~~항상잘쓰는 제품이고 맘에쏙들어요^^,세일할때 잘샀어요~~항상잘쓰는 제품이고 맘에쏙들어요^^,세일할때 잘샀어요항상잘쓰는 제품이고 맘에쏙들어요,0.8,26,0.8846153846153846
2025.11.28,5점,,한달이상사용,동생 선물해줬는데 너무 잘쓰고ㅠ있어여 여드름 났다고 해서 이거 사달라고 했는데 써보니까 좋다고 극찬중,동생 선물해줬는데 너무 잘쓰고ㅠ있어여 여드름 났다고 해서 이거 사달라고 했는데 써보니까 좋다고 극찬중,동생 선물해줬는데 너무 잘쓰고있어여 여드름 났다고 해서 이거 사달라고 했는데 써보니까 좋다고 극찬중,1.0,55,0.7818181818181819
2025.11.27,3점,,한달이상사용,요즘 피부 트러블이 너무 많이 나고 난 후에 흉터가 안 사라져서 구매한 제품이에요. 딱히 광고처럼 드라마틱한 효과는 없었지만 좁쌀 여드름에는 조금 효과를 본 것 같아요.,요즘 피부 트러블이 너무 많이 나고 난 후에 흉터가 안 사라져서 구매한 제품이에요. 딱히 광고처럼 드라마틱한 효과는 없었지만 좁쌀 여드름에는 조금 효과를 본 것 같아요.,요즘 피부 트러블이 너무 많이 나고 난 후에 흉터가 안 사라져서 구매한 제품이에요. 딱히 광고처럼 드라마틱한 효과는 없었지만 좁쌀 여드름에는 조금 효과를 본 것 같아요.,1.0,94,0.723404255319149
2025.11.27,5점,트러블성,,"자극없이 순하게 쓰기 좋은 제품이라
구매했고 트러블 잠재워주는데 좋은거 같아요~~","자극없이 순하게 쓰기 좋은 제품이라
구매했고 트러블 잠재워주는데 좋은거 같아요~~",자극없이 순하게 쓰기 좋은 제품이라 구매했고 트러블 잠재워주는데 좋은거 같아요,1.0,43,0.7906976744186046
2025.11.27,3점,"약건성, 웜톤",한달이상사용,"음 염증 부위에 올려두면 가라앉는다 햐놓고
오히려 더 심해지고
이데 시간이 지나면 흡수되는 제형이 아니라 아쉽","음 염증 부위에 올려두면 가라앉는다 햐놓고
오히려 더 심해지고
이데 시간이 지나면 흡수되는 제형이 아니라 아쉽",음 염증 부위에 올려두면 가라앉는다 햐놓고 오히려 더 심해지고 이데 시간이 지나면 흡수되는 제형이 아니라 아쉽,1.0,61,0.7540983606557377
2025.11.26,1점,,,한 번 바르고 잤는데 다음날에 얼굴이 따가웠고 세수하는데 너무 미끄덩 거려서 별로였어요 트러블이 심하진 않아서 광고 많이 하길래 기대하고 사봤는데 너무 실망이에요…..,한 번 바르고 잤는데 다음날에 얼굴이 따가웠고 세수하는데 너무 미끄덩 거려서 별로였어요 트러블이 심하진 않아서 광고 많이 하길래 기대하고 사봤는데 너무 실망이에요…..,한 번 바르고 잤는데 다음날에 얼굴이 따가웠고 세수하는데 너무 미끄덩 거려서 별로였어요 트러블이 심하진 않아서 광고 많이 하길래 기대하고 사봤는데 너무 실망이에요,1.0,90,0.7666666666666667
2025.11.26,5점,,,광고에 많이 떠서 사봤는데 정말 효과 많이 본 제품 이에요..붉은 뾰루지랑 여드름 흔적 같은 게 점점 옅어지는 게 보였고 피부가 좋아지는 걸 많이 느꼈습니다!!,광고에 많이 떠서 사봤는데 정말 효과 많이 본 제품 이에요..붉은 뾰루지랑 여드름 흔적 같은 게 점점 옅어지는 게 보였고 피부가 좋아지는 걸 많이 느꼈습니다!!,광고에 많이 떠서 사봤는데 정말 효과 많이 본 제품 이에요.붉은 뾰루지랑 여드름 흔적 같은 게 점점 옅어지는 게 보였고 피부가 좋아지는 걸 많이 느꼈습니다!,1.0,87,0.7126436781609196
2025.11.26,5점,"지성, 봄웜톤, 각질, 트러블",,"진짜 순하고 흡수도 빨라요.
진정 효과 너무 좋고 보습도 잘되는 것 같아요.
민감지성 수부지인데 잘 맞는 것 같아요!","진짜 순하고 흡수도 빨라요.
진정 효과 너무 좋고 보습도 잘되는 것 같아요.
민감지성 수부지인데 잘 맞는 것 같아요!",진짜 순하고 흡수도 빨라요. 진정 효과 너무 좋고 보습도 잘되는 것 같아요. 민감지성 수부지인데 잘 맞는 것 같아요!,1.0,65,0.6923076923076923
2025.11.26,3점,,재구매,"3통째 쓰고있는데 트러블 진정시키는 건 잘 모르겠고
수딩크림보다 발림성이 좋아서 사용하고 있어요","3통째 쓰고있는데 트러블 진정시키는 건 잘 모르겠고
수딩크림보다 발림성이 좋아서 사용하고 있어요",3통째 쓰고있는데 트러블 진정시키는 건 잘 모르겠고 수딩크림보다 발림성이 좋아서 사용하고 있어요,1.0,53,0.7735849056603774
2025.11.26,5점,,한달이상사용,효과를 아직은 잘 모르겠어요 좀 더 써봐야 알 거 같아요!!!,효과를 아직은 잘 모르겠어요 좀 더 써봐야 알 거 같아요!!!,효과를 아직은 잘 모르겠어요 좀 더 써봐야 알 거 같아요,1.0,31,0.7096774193548387
2026.01.04,5점,,한달이상사용,빠르고 너무너무 좋아요 빠르고 너무너무 좋아요 빠르고 너무너무 좋아요,빠르고 너무너무 좋아요 빠르고 너무너무 좋아요 빠르고 너무너무 좋아요,빠르고 너무너무 좋아요 빠르고 너무너무 좋아요 빠르고 너무너무 좋아요,1.0,38,0.7894736842105263
2026.01.03,5점,,,동생이 트러블에 바르면 좋다고 강추해서 사봤는데 진짜 좋은 거 같아요,동생이 트러블에 바르면 좋다고 강추해서 사봤는데 진짜 좋은 거 같아요,동생이 트러블에 바르면 좋다고 강추해서 사봤는데 진짜 좋은 거 같아요,1.0,38,0.7631578947368421
2026.01.03,5점,"복합성, 쿨톤, 잡티, 주름",한달이상사용,"무향인데 흡수력이 정말 좋고 순해서
하루종일 피부가 편해요!","무향인데 흡수력이 정말 좋고 순해서
하루종일 피부가 편해요!",무향인데 흡수력이 정말 좋고 순해서 하루종일 피부가 편해요!,1.0,33,0.7575757575757576
2026.01.03,5점,,,"자극도 없고 순했어요
진정에는 딱히 효과 못봤는데
꾸준히 발라주고 한통 다 쓸때쯤 흔적 좀 사라진 것 같아요","자극도 없고 순했어요
진정에는 딱히 효과 못봤는데
꾸준히 발라주고 한통 다 쓸때쯤 흔적 좀 사라진 것 같아요",자극도 없고 순했어요 진정에는 딱히 효과 못봤는데 꾸준히 발라주고 한통 다 쓸때쯤 흔적 좀 사라진 것 같아요,1.0,60,0.7333333333333333
2026.01.03,4점,"복합성, 가을웜톤, 잡티, 미백",한달이상사용,"추천받고 구매해서 연고처럼 사용 중입니다
더 사용해보려구요!","추천받고 구매해서 연고처럼 사용 중입니다
더 사용해보려구요!",추천받고 구매해서 연고처럼 사용 중입니다 더 사용해보려구요!,1.0,33,0.7878787878787878
2026.01.03,1점,,한달이상사용,좋다고 해서 사봤는데 별로 좋진 않았어요.. 진정에는 좋았는데 잘 모르겠네요 ㅠㅠ,좋다고 해서 사봤는데 별로 좋진 않았어요.. 진정에는 좋았는데 잘 모르겠네요 ㅠㅠ,좋다고 해서 사봤는데 별로 좋진 않았어요. 진정에는 좋았는데 잘 모르겠네요,1.0,41,0.7560975609756098
2026.01.03,5점,"건성, 웜톤, 탄력",,어성초가 피부 진정에 좋다고 해서 트러블 용으로 사봤어요~,어성초가 피부 진정에 좋다고 해서 트러블 용으로 사봤어요~,어성초가 피부 진정에 좋다고 해서 트러블 용으로 사봤어요,1.0,31,0.7741935483870968
2026.01.03,5점,,,좋아요! 효과 있는 것 같습니다! 다 쓰면 또 사서 사용할 겁니다!,좋아요! 효과 있는 것 같습니다! 다 쓰면 또 사서 사용할 겁니다!,좋아요! 효과 있는 것 같습니다! 다 쓰면 또 사서 사용할 겁니다!,1.0,37,0.6486486486486487
2026.01.03,5점,,재구매,처음엔 반신반의했는데 쓰다보니 효과 있는 것 같아요 할인할 때 쟁여뒀습니다ㅎㅎ,처음엔 반신반의했는데 쓰다보니 효과 있는 것 같아요 할인할 때 쟁여뒀습니다ㅎㅎ,처음엔 반신반의했는데 쓰다보니 효과 있는 것 같아요 할인할 때 쟁여뒀습니다,1.0,41,0.7804878048780488
2025.11.24,4점,,한달이상사용,스팟케어용으로 기대하고 샀는데 자극없고 무난하게 좋은 크림인듯,스팟케어용으로 기대하고 샀는데 자극없고 무난하게 좋은 크림인듯,스팟케어용으로 기대하고 샀는데 자극없고 무난하게 좋은 크림인듯,1.0,34,0.8235294117647058
2025.11.24,5점,,한달이상사용,"아주 간편하고 데일리하게 사용하기 쉽네요
그래서 더 손이 자주 갑니다 추천드랴용~","아주 간편하고 데일리하게 사용하기 쉽네요
그래서 더 손이 자주 갑니다 추천드랴용~",아주 간편하고 데일리하게 사용하기 쉽네요 그래서 더 손이 자주 갑니다 추천드랴용,1.0,44,0.7727272727272727
2025.11.24,5점,"복합성, 쿨톤, 잡티, 주름",,"무향 연고같은데 흡수력이 빠르고 좋아요
진정도 잘 되고 얼굴에 뭐 안나서 좋아요","무향 연고같은데 흡수력이 빠르고 좋아요
진정도 잘 되고 얼굴에 뭐 안나서 좋아요",무향 연고같은데 흡수력이 빠르고 좋아요 진정도 잘 되고 얼굴에 뭐 안나서 좋아요,1.0,44,0.75
2025.11.24,5점,,,음 확실히 드라마틱한 효과는 없어요 피부 진정용 주름룔 여드름에 시용중이지만 .. 아직 잘 모르겠네요,음 확실히 드라마틱한 효과는 없어요 피부 진정용 주름룔 여드름에 시용중이지만 .. 아직 잘 모르겠네요,음 확실히 드라마틱한 효과는 없어요 피부 진정용 주름룔 여드름에 시용중이지만 . 아직 잘 모르겠네요,1.0,55,0.7454545454545455
2025.11.24,5점,,,이거 없으면 죽어요 한달도 안되서 한통 다 써서 또 샀어용!!!,이거 없으면 죽어요 한달도 안되서 한통 다 써서 또 샀어용!!!,이거 없으면 죽어요 한달도 안되서 한통 다 써서 또 샀어용,1.0,32,0.71875
2025.11.23,5점,,재구매,지성에 좋은 크림이에요 트러블이 잘 가라앉고 보습도 좋아요 아누아 어성초 제품은 다 좋은듯 해요,지성에 좋은 크림이에요 트러블이 잘 가라앉고 보습도 좋아요 아누아 어성초 제품은 다 좋은듯 해요,지성에 좋은 크림이에요 트러블이 잘 가라앉고 보습도 좋아요 아누아 어성초 제품은 다 좋은듯 해요,1.0,53,0.7547169811320755
2025.11.23,4점,,,한통 다 썼는데 보습력은 쏘쏘고 광고하는거처럼 뭔가 드라마틱한 효과는 없는듯 걍 최소한 뭐가 더 나진 않음,한통 다 썼는데 보습력은 쏘쏘고 광고하는거처럼 뭔가 드라마틱한 효과는 없는듯 걍 최소한 뭐가 더 나진 않음,한통 다 썼는데 보습력은 쏘쏘고 광고하는거처럼 뭔가 드라마틱한 효과는 없는듯 걍 최소한 뭐가 더 나진 않음,1.0,59,0.7457627118644068
2025.11.23,4점,,한달이상사용,쓰다가 그저 그래서 끊음요 제가 어성초랑 안 맞는 걸까요... OTL,쓰다가 그저 그래서 끊음요 제가 어성초랑 안 맞는 걸까요... OTL,쓰다가 그저 그래서 끊음요 제가 어성초랑 안 맞는 걸까요 OTL,1.0,35,0.6571428571428571
2025.11.23,5점,,,피부 전체에는 바르면 안될 것 같고요 트러블 위에 콕콕 발르면 진정 굿,피부 전체에는 바르면 안될 것 같고요 트러블 위에 콕콕 발르면 진정 굿,피부 전체에는 바르면 안될 것 같고요 트러블 위에 콕콕 발르면 진정 굿,1.0,39,0.717948717948718
2025.11.23,3점,,,바세린처럼 기름기가 도는 그런 텍스처라서 신기했어용 진정은 잘 모르게쿄오요 ㅠㅠ,바세린처럼 기름기가 도는 그런 텍스처라서 신기했어용 진정은 잘 모르게쿄오요 ㅠㅠ,바세린처럼 기름기가 도는 그런 텍스처라서 신기했어용 진정은 잘 모르게쿄오요,1.0,41,0.8048780487804879
2025.11.23,5점,,한달이상사용,"케이스가 아쉬워욤
제형은 가볍고 좋은데 케이스가,, 오래 쓰면 손 다칠듯","케이스가 아쉬워욤
제형은 가볍고 좋은데 케이스가,, 오래 쓰면 손 다칠듯","케이스가 아쉬워욤 제형은 가볍고 좋은데 케이스가,, 오래 쓰면 손 다칠듯",1.0,40,0.725
2025.11.22,5점,,,여드름에는 조흔거가튼데 좁쌀여드름에는 그저 그래영 후후루,여드름에는 조흔거가튼데 좁쌀여드름에는 그저 그래영 후후루,여드름에는 조흔거가튼데 좁쌀여드름에는 그저 그래영 후후루,1.0,31,0.8387096774193549
2025.11.22,5점,,재구매,조흔거가튼데 쓸데없이? 연고형태로 만들어놔서 짜기 불편함여,조흔거가튼데 쓸데없이? 연고형태로 만들어놔서 짜기 불편함여,조흔거가튼데 쓸데없이? 연고형태로 만들어놔서 짜기 불편함여,1.0,32,0.8125
2025.11.22,5점,,한달이상사용,남자친구가 건성피부에 자극에 약한피부라 구매해줬는데 아주 만족하면서 쓰고 있어요~저도 가끔 써봤는데 진정에 진짜 좋은 제품인건 확실합니다! 보습도 꽉 잡아줘서 진정을 돕는거 같아요!,남자친구가 건성피부에 자극에 약한피부라 구매해줬는데 아주 만족하면서 쓰고 있어요~저도 가끔 써봤는데 진정에 진짜 좋은 제품인건 확실합니다! 보습도 꽉 잡아줘서 진정을 돕는거 같아요!,남자친구가 건성피부에 자극에 약한피부라 구매해줬는데 아주 만족하면서 쓰고 있어요저도 가끔 써봤는데 진정에 진짜 좋은 제품인건 확실합니다! 보습도 꽉 잡아줘서 진정을 돕는거 같아요!,1.0,100,0.77
2025.11.22,5점,,"한달이상사용, 재구매",여드름 생겨도 바르면 진정 정말 빨리돼요 첨엔 광고보고 샀는데 생각보다 효과굿,여드름 생겨도 바르면 진정 정말 빨리돼요 첨엔 광고보고 샀는데 생각보다 효과굿,여드름 생겨도 바르면 진정 정말 빨리돼요 첨엔 광고보고 샀는데 생각보다 효과굿,1.0,43,0.7674418604651163
2025.11.22,5점,,재구매,레전드 진심 이거예요 약처럼 두껍게 바르고 자면 한 3일이면 진정되요 그리고 고민부위에 살짝 두껍게 펴바를 수 있어서 더 좋아요 완전 피부 뒤집어졌을때 다른거 말고 이것만 바르고 자면 더 효과적입니다 2개째 재구매했어요 제발 사세요,레전드 진심 이거예요 약처럼 두껍게 바르고 자면 한 3일이면 진정되요 그리고 고민부위에 살짝 두껍게 펴바를 수 있어서 더 좋아요 완전 피부 뒤집어졌을때 다른거 말고 이것만 바르고 자면 더 효과적입니다 2개째 재구매했어요 제발 사세요,레전드 진심 이거예요 약처럼 두껍게 바르고 자면 한 3일이면 진정되요 그리고 고민부위에 살짝 두껍게 펴바를 수 있어서 더 좋아요 완전 피부 뒤집어졌을때 다른거 말고 이것만 바르고 자면 더 효과적입니다 2개째 재구매했어요 제발 사세요,1.0,129,0.7364341085271318
2025.11.22,4점,,한달이상사용,"사실 효과 크게 잘 모르겠긴해여
계속 바르고는 있음
바르고 담날 세수할때 먼가 햐앟게뜨면서 지워짐","사실 효과 크게 잘 모르겠긴해여
계속 바르고는 있음
바르고 담날 세수할때 먼가 햐앟게뜨면서 지워짐",사실 효과 크게 잘 모르겠긴해여 계속 바르고는 있음 바르고 담날 세수할때 먼가 햐앟게뜨면서 지워짐,1.0,54,0.7592592592592593
