날짜,별점,스킨타입,태그,리뷰내용,raw_text,clean_text,quality_score,length,korean_ratio
2026.01.19,5점,,재구매,가벼운 제형이 피부에 빠르게 흡수된다. 끈적임 없이 산뜻한 마무감이 인상적이다. 사용 후 피부가 맑아 보이고 균일해진 느낌을 준다. 자극 없이 편안해 매일 사용하기 좋다. 다른 제품과 함께 사용해도 겉돌지 않는다. 피부 컨디션이 들쭉날쭉할 때 안정감을 준다. 관리 루틴에 자연스럽게 포함된다.,가벼운 제형이 피부에 빠르게 흡수된다. 끈적임 없이 산뜻한 마무감이 인상적이다. 사용 후 피부가 맑아 보이고 균일해진 느낌을 준다. 자극 없이 편안해 매일 사용하기 좋다. 다른 제품과 함께 사용해도 겉돌지 않는다. 피부 컨디션이 들쭉날쭉할 때 안정감을 준다. 관리 루틴에 자연스럽게 포함된다.,가벼운 제형이 피부에 빠르게 흡수된다. 끈적임 없이 산뜻한 마무감이 인상적이다. 사용 후 피부가 맑아 보이고 균일해진 느낌을 준다. 자극 없이 편안해 매일 사용하기 좋다. 다른 제품과 함께 사용해도 겉돌지 않는다. 피부 컨디션이 들쭉날쭉할 때 안정감을 준다. 관리 루틴에 자연스럽게 포함된다.,1.0,163,0.7177914110429447
2026.01.18,5점,,"한달이상사용, 재구매",좋아요! 역시 아누아 제품은 믿고 쓰는 것 같아여! 3통째 입니당!,좋아요! 역시 아누아 제품은 믿고 쓰는 것 같아여! 3통째 입니당!,좋아요! 역시 아누아 제품은 믿고 쓰는 것 같아여! 3통째 입니당!,1.0,37,0.6486486486486487
2026.01.18,5점,,,"일단 트러블이 없어서 세개째 사용중. 바르면 빨리 흡수되고 엄청 촉촉한건 아니라서 로션, 크림 발리줌.","일단 트러블이 없어서 세개째 사용중. 바르면 빨리 흡수되고 엄청 촉촉한건 아니라서 로션, 크림 발리줌.","일단 트러블이 없어서 세개째 사용중. 바르면 빨리 흡수되고 엄청 촉촉한건 아니라서 로션, 크림 발리줌.",1.0,57,0.7192982456140351
2026.01.16,2점,,,"리뷰를 보고 구입했어요.
환해지고 잡티가 없어진다는데 40대후반에겐 아무런 변화가 없네요.
잡티 더 생기고 환해지는 것도 모르겠고 오히려 바이오×보 미스트 뿌리면 더 촉촉 환해짐.
1통 다 쓰면 달라질까 하며 한통 다 써도 그냥 그래요.
안 바른거보다 화장품 바르니 촉촉한 정도.","리뷰를 보고 구입했어요.
환해지고 잡티가 없어진다는데 40대후반에겐 아무런 변화가 없네요.
잡티 더 생기고 환해지는 것도 모르겠고 오히려 바이오×보 미스트 뿌리면 더 촉촉 환해짐.
1통 다 쓰면 달라질까 하며 한통 다 써도 그냥 그래요.
안 바른거보다 화장품 바르니 촉촉한 정도.",리뷰를 보고 구입했어요. 환해지고 잡티가 없어진다는데 40대후반에겐 아무런 변화가 없네요. 잡티 더 생기고 환해지는 것도 모르겠고 오히려 바이오보 미스트 뿌리면 더 촉촉 환해짐. 1통 다 쓰면 달라질까 하며 한통 다 써도 그냥 그래요. 안 바른거보다 화장품 바르니 촉촉한 정도.,1.0,155,0.7032258064516129
2026.01.15,5점,,한달이상사용,"효과도 모르겠고 발랐을때 찐뜩해요
흔적은 그대로 남아있는데 얼굴은 찐뜩하고
다 썼는데 효과가 아예 없어요","효과도 모르겠고 발랐을때 찐뜩해요
흔적은 그대로 남아있는데 얼굴은 찐뜩하고
다 썼는데 효과가 아예 없어요",효과도 모르겠고 발랐을때 찐뜩해요 흔적은 그대로 남아있는데 얼굴은 찐뜩하고 다 썼는데 효과가 아예 없어요,1.0,58,0.7758620689655172
2026.01.13,5점,,한달이상사용,좋은 것 같아오 요즘 이 브랜드에 빠져서 쟁여놓는중 촉촉해서 건성에도 잘맞아요,좋은 것 같아오 요즘 이 브랜드에 빠져서 쟁여놓는중 촉촉해서 건성에도 잘맞아요,좋은 것 같아오 요즘 이 브랜드에 빠져서 쟁여놓는중 촉촉해서 건성에도 잘맞아요,1.0,43,0.7674418604651163
2026.01.13,3점,,,아니 피디알엔 미스트 직원분이 이거사라고 해서 그건줄 알았는데 뭔 이상한걸 샀네 뭔가 박스가 작다 했는데 다른거엿어;;;;;;;;;뜯어서 개봉도 안되고 한번 발라보니 피부 뒤집힘 하,아니 피디알엔 미스트 직원분이 이거사라고 해서 그건줄 알았는데 뭔 이상한걸 샀네 뭔가 박스가 작다 했는데 다른거엿어;;;;;;;;;뜯어서 개봉도 안되고 한번 발라보니 피부 뒤집힘 하,아니 피디알엔 미스트 직원분이 이거사라고 해서 그건줄 알았는데 뭔 이상한걸 샀네 뭔가 박스가 작다 했는데 다른거엿어뜯어서 개봉도 안되고 한번 발라보니 피부 뒤집힘 하,1.0,92,0.7608695652173914
2026.01.12,5점,,한달이상사용,누구나 무난하게 쓸 수 있는 제품이에요. 몇 통 째 선물했나 모르겠어요,누구나 무난하게 쓸 수 있는 제품이에요. 몇 통 째 선물했나 모르겠어요,누구나 무난하게 쓸 수 있는 제품이에요. 몇 통 째 선물했나 모르겠어요,1.0,39,0.717948717948718
2026.01.12,5점,,한달이상사용,친구들 선물용으로 산건데 특히 외국인 친구들이 좋아해요 무난하게 쓸 수 있는제품,친구들 선물용으로 산건데 특히 외국인 친구들이 좋아해요 무난하게 쓸 수 있는제품,친구들 선물용으로 산건데 특히 외국인 친구들이 좋아해요 무난하게 쓸 수 있는제품,1.0,44,0.7727272727272727
2026.01.12,5점,,한달이상사용,친구 생일선물로 줬어요 완전 좋을것같앙용 이거 쓰는 사람 주변에서 많이 보아요,친구 생일선물로 줬어요 완전 좋을것같앙용 이거 쓰는 사람 주변에서 많이 보아요,친구 생일선물로 줬어요 완전 좋을것같앙용 이거 쓰는 사람 주변에서 많이 보아요,1.0,43,0.7674418604651163
2026.01.11,5점,,,"아누아 TXA 나이아신 흔적 세럼을 써보니까 피부 톤이 훨씬 밝아지고 잡티가 눈에 띄게 옅어진 것 같아요!
니아신아마이드 10%와 트라넥사믹 애씨드가 함유되어서 색소 침착 개선에 도움되는 느낌이 들어요.
제형이 가볍고 빠르게 흡수되어 아침/저녁 루틴에 모두 잘 맞고, 끈적임 없이 피부가 촉촉해져서 메이크업 전에 써도 좋아요.
지속적으로 사용할수록 피부 톤이 고르게 보이고 건강해 보여서 만족스럽습니다!
강력 추천해요 😊","아누아 TXA 나이아신 흔적 세럼을 써보니까 피부 톤이 훨씬 밝아지고 잡티가 눈에 띄게 옅어진 것 같아요!
니아신아마이드 10%와 트라넥사믹 애씨드가 함유되어서 색소 침착 개선에 도움되는 느낌이 들어요.
제형이 가볍고 빠르게 흡수되어 아침/저녁 루틴에 모두 잘 맞고, 끈적임 없이 피부가 촉촉해져서 메이크업 전에 써도 좋아요.
지속적으로 사용할수록 피부 톤이 고르게 보이고 건강해 보여서 만족스럽습니다!
강력 추천해요 😊","아누아 TXA 나이아신 흔적 세럼을 써보니까 피부 톤이 훨씬 밝아지고 잡티가 눈에 띄게 옅어진 것 같아요! 니아신아마이드 10와 트라넥사믹 애씨드가 함유되어서 색소 침착 개선에 도움되는 느낌이 들어요. 제형이 가볍고 빠르게 흡수되어 아침저녁 루틴에 모두 잘 맞고, 끈적임 없이 피부가 촉촉해져서 메이크업 전에 써도 좋아요. 지속적으로 사용할수록 피부 톤이 고르게 보이고 건강해 보여서 만족스럽습니다! 강력 추천해요",1.0,231,0.7229437229437229
2026.01.10,4점,,,흡수도 잘 되고 흔적도 조금 줄어들고 미백도 되는것같아요. 근데 수분크림 안바르면 조금 건조해지는것같아요,흡수도 잘 되고 흔적도 조금 줄어들고 미백도 되는것같아요. 근데 수분크림 안바르면 조금 건조해지는것같아요,흡수도 잘 되고 흔적도 조금 줄어들고 미백도 되는것같아요. 근데 수분크림 안바르면 조금 건조해지는것같아요,1.0,58,0.7758620689655172
2026.01.09,4점,,한달이상사용,흉터 때문에 샀는데 오래되어서 이미 갈색이 된 흉터는 뭐 약간의 효과는 있었지만 딱히 사라지진 않고 대신 금방 짜서 흉 질 수 있는 곳에 상처 약간 아문 후 이 앰플 발라주면 진짜 색소침착 1도 안생겨요.,흉터 때문에 샀는데 오래되어서 이미 갈색이 된 흉터는 뭐 약간의 효과는 있었지만 딱히 사라지진 않고 대신 금방 짜서 흉 질 수 있는 곳에 상처 약간 아문 후 이 앰플 발라주면 진짜 색소침착 1도 안생겨요.,흉터 때문에 샀는데 오래되어서 이미 갈색이 된 흉터는 뭐 약간의 효과는 있었지만 딱히 사라지진 않고 대신 금방 짜서 흉 질 수 있는 곳에 상처 약간 아문 후 이 앰플 발라주면 진짜 색소침착 1도 안생겨요.,1.0,114,0.6929824561403509
2026.01.09,5점,,,효과는 몰겟지만 ㄱㅊ은듯 ㄱ(*´꒳`) ɢ०ᵒᒄ ʍᵒ~ʳᐢⁱᐢᵍ🌤･*:⋆゜,효과는 몰겟지만 ㄱㅊ은듯 ㄱ(*´꒳`) ɢ०ᵒᒄ ʍᵒ~ʳᐢⁱᐢᵍ🌤･*:⋆゜,효과는 몰겟지만 은듯 ɢ०ᵒᒄ ʍᵒʳᐢⁱᐢᵍ,0.5599999999999999,24,0.375
2026.01.09,5점,"지성, 웜톤, 잡티, 블랙헤드",,칙칙한 피부에 사용해주기 좋음 피부톤 개선에 좋고 자극없음,칙칙한 피부에 사용해주기 좋음 피부톤 개선에 좋고 자극없음,칙칙한 피부에 사용해주기 좋음 피부톤 개선에 좋고 자극없음,1.0,32,0.78125
2026.01.05,5점,,한달이상사용,자극이 없고 화장 잘 먹을 거 같아요. 다시 구매 할 의향이 있어요.,자극이 없고 화장 잘 먹을 거 같아요. 다시 구매 할 의향이 있어요.,자극이 없고 화장 잘 먹을 거 같아요. 다시 구매 할 의향이 있어요.,1.0,38,0.6578947368421053
2026.01.02,4점,,,"흡수가 막 잘되는 느낌이 아니고 좀 끈적해요. 재구매의사는
없어요.","흡수가 막 잘되는 느낌이 아니고 좀 끈적해요. 재구매의사는
없어요.",흡수가 막 잘되는 느낌이 아니고 좀 끈적해요. 재구매의사는 없어요.,1.0,37,0.7297297297297297
2025.12.28,5점,,,이 상품은 쓰기 좋습니다 개인적으로는 그래도 마음에 드시는 리뷰는 참고하시기 바랍니다.,이 상품은 쓰기 좋습니다 개인적으로는 그래도 마음에 드시는 리뷰는 참고하시기 바랍니다.,이 상품은 쓰기 좋습니다 개인적으로는 그래도 마음에 드시는 리뷰는 참고하시기 바랍니다.,1.0,48,0.7708333333333334
2025.12.23,5점,,"한달이상사용, 재구매",아누어 새럼도 넘 촉촉하고 좋네용 잘 사용하고 있습니다~~!!!,아누어 새럼도 넘 촉촉하고 좋네용 잘 사용하고 있습니다~~!!!,아누어 새럼도 넘 촉촉하고 좋네용 잘 사용하고 있습니다,1.0,30,0.7666666666666667
2025.12.19,3점,,한달이상사용,"좀 더 써봐야 알거같아요.
유분감이 있어서 지성피부는 스팟에만 발라야합니다","좀 더 써봐야 알거같아요.
유분감이 있어서 지성피부는 스팟에만 발라야합니다",좀 더 써봐야 알거같아요. 유분감이 있어서 지성피부는 스팟에만 발라야합니다,1.0,41,0.7804878048780488
2025.12.19,5점,,한달이상사용,자극없이 밝아지는 느낌이예요~ 가격부담없어서 듬뿍 바를 수 있어요.,자극없이 밝아지는 느낌이예요~ 가격부담없어서 듬뿍 바를 수 있어요.,자극없이 밝아지는 느낌이예요 가격부담없어서 듬뿍 바를 수 있어요.,1.0,36,0.7777777777777778
2025.12.19,5점,,한달이상사용,써보니 정말 좋아요. 피부도 좋아지고 얼굴도 밝아졌어요.,써보니 정말 좋아요. 피부도 좋아지고 얼굴도 밝아졌어요.,써보니 정말 좋아요. 피부도 좋아지고 얼굴도 밝아졌어요.,1.0,31,0.7419354838709677
2025.12.18,5점,,재구매,이건 진짜 진찐찐 재구매템입니다 너무 좋아요! 역시 아누아!,이건 진짜 진찐찐 재구매템입니다 너무 좋아요! 역시 아누아!,이건 진짜 진찐찐 재구매템입니다 너무 좋아요! 역시 아누아!,1.0,33,0.7272727272727273
2025.12.15,4점,,,아직은 조금 더 써봐야 알 것 같습니다.. 이것 때문인지 다른 것 때문인지 여드름 올라옴!,아직은 조금 더 써봐야 알 것 같습니다.. 이것 때문인지 다른 것 때문인지 여드름 올라옴!,아직은 조금 더 써봐야 알 것 같습니다. 이것 때문인지 다른 것 때문인지 여드름 올라옴!,1.0,49,0.6938775510204082
2025.12.11,5점,,한달이상사용,"개ㅐㅐ굿 진짜 진지한 저의 또산템
모두모두 이거 쓰세요ㅠㅠ!!","개ㅐㅐ굿 진짜 진지한 저의 또산템
모두모두 이거 쓰세요ㅠㅠ!!",개굿 진짜 진지한 저의 또산템 모두모두 이거 쓰세요!,0.8,29,0.7241379310344828
2025.12.06,5점,,한달이상사용,좋야용좋아이용좋아융좋어용좋아유이좋어융에좋아옹좋아융좋아웅,좋야용좋아이용좋아융좋어용좋아유이좋어융에좋아옹좋아융좋아웅,좋야용좋아이용좋아융좋어용좋아유이좋어융에좋아옹좋아융좋아웅,1.0,30,1.0
2025.12.06,5점,,,요즘 피부가 칙칙하고 해서 사봤는데 아직 효과는 잘 모르겠지만 사용하기는 좋은 것 같습니다.,요즘 피부가 칙칙하고 해서 사봤는데 아직 효과는 잘 모르겠지만 사용하기는 좋은 것 같습니다.,요즘 피부가 칙칙하고 해서 사봤는데 아직 효과는 잘 모르겠지만 사용하기는 좋은 것 같습니다.,1.0,51,0.7450980392156863
2025.12.06,5점,,,생각보다 자극적이지않고 보습감 좋아서 좋았어요 피디알엔이랑 궁합 좋어요,생각보다 자극적이지않고 보습감 좋아서 좋았어요 피디알엔이랑 궁합 좋어요,생각보다 자극적이지않고 보습감 좋아서 좋았어요 피디알엔이랑 궁합 좋어요,1.0,39,0.8205128205128205
2025.12.02,5점,,,제 친구가 이거만 써서 썼는데 너무 괜찮아서 좋은거 같아요!,제 친구가 이거만 써서 썼는데 너무 괜찮아서 좋은거 같아요!,제 친구가 이거만 써서 썼는데 너무 괜찮아서 좋은거 같아요!,1.0,33,0.7272727272727273
2025.12.02,3점,"지성, 가을웜톤, 트러블, 모공",한달이상사용,친구가 강력 추천해서 샀는데 저한테는 안 맞는지 뭐가 더 나더라고요,친구가 강력 추천해서 샀는데 저한테는 안 맞는지 뭐가 더 나더라고요,친구가 강력 추천해서 샀는데 저한테는 안 맞는지 뭐가 더 나더라고요,1.0,37,0.7567567567567568
2025.12.02,4점,"모공, 다크서클",한달이상사용,자극이 묘하게 느껴지고 매일 쓰기엔 부담스러운 것 같아요 그리고 미백 효과는 잘 모르겠지만 기미엔 좋은 것 같아요,자극이 묘하게 느껴지고 매일 쓰기엔 부담스러운 것 같아요 그리고 미백 효과는 잘 모르겠지만 기미엔 좋은 것 같아요,자극이 묘하게 느껴지고 매일 쓰기엔 부담스러운 것 같아요 그리고 미백 효과는 잘 모르겠지만 기미엔 좋은 것 같아요,1.0,63,0.746031746031746
2025.12.01,5점,,한달이상사용,얼굴이 화사해지고 밝아지는게 느껴졌어요 하지만 사용을 멈추면 다시 칙칙한 느낌,얼굴이 화사해지고 밝아지는게 느껴졌어요 하지만 사용을 멈추면 다시 칙칙한 느낌,얼굴이 화사해지고 밝아지는게 느껴졌어요 하지만 사용을 멈추면 다시 칙칙한 느낌,1.0,43,0.7906976744186046
2025.11.30,5점,,,친구 샹일섬물로 줬어요 너무 탐나요 흔적에 좋을것같아요 짱짱,친구 샹일섬물로 줬어요 너무 탐나요 흔적에 좋을것같아요 짱짱,친구 샹일섬물로 줬어요 너무 탐나요 흔적에 좋을것같아요 짱짱,1.0,33,0.7878787878787878
2025.11.30,5점,"복합성, 가을웜톤, 잡티, 미백",한달이상사용,기능성인데도 되게 순하고 좋아요. 흔적도 많이 옅어지는 게 느껴져요. 또 재구매할 의사 완전 있습니다.,기능성인데도 되게 순하고 좋아요. 흔적도 많이 옅어지는 게 느껴져요. 또 재구매할 의사 완전 있습니다.,기능성인데도 되게 순하고 좋아요. 흔적도 많이 옅어지는 게 느껴져요. 또 재구매할 의사 완전 있습니다.,1.0,57,0.7192982456140351
2025.11.29,5점,,한달이상사용,Супер классная сыворотка. Спасибо большое,Супер классная сыворотка. Спасибо большое,Супер классная сыворотка. Спасибо большое,0.5,41,0.0
2025.11.28,3점,,,음...발랐을 때 무겁진 않은데 좀 진득진득?한게 좀 있고 효과는 딱히 모르겠어요..,음...발랐을 때 무겁진 않은데 좀 진득진득?한게 좀 있고 효과는 딱히 모르겠어요..,음발랐을 때 무겁진 않은데 좀 진득진득?한게 좀 있고 효과는 딱히 모르겠어요.,1.0,43,0.7209302325581395
2025.11.27,5점,,한달이상사용,기름지지 않고 수분감있고 써보니까 잡티가 진짜 조금씩 옅어졌어요,기름지지 않고 수분감있고 써보니까 잡티가 진짜 조금씩 옅어졌어요,기름지지 않고 수분감있고 써보니까 잡티가 진짜 조금씩 옅어졌어요,1.0,35,0.8
2025.11.09,5점,,,"여드름 피부에 흉터도 많았는데 이거 쓰고 피부관리 좀 게을리해도 피부가 전보다 훨씬 깨끗해져있어요!
처음 쓸 땐 냄새도 좀 나고 얼굴이 따끔따끔한데 몇 번 쓰다보면 익숙해지더라고요 따끔한 것도 덜하고
뭣보다 효과가 너무 좋아서 비싸도… 다음에도 살 것 같아요","여드름 피부에 흉터도 많았는데 이거 쓰고 피부관리 좀 게을리해도 피부가 전보다 훨씬 깨끗해져있어요!
처음 쓸 땐 냄새도 좀 나고 얼굴이 따끔따끔한데 몇 번 쓰다보면 익숙해지더라고요 따끔한 것도 덜하고
뭣보다 효과가 너무 좋아서 비싸도… 다음에도 살 것 같아요",여드름 피부에 흉터도 많았는데 이거 쓰고 피부관리 좀 게을리해도 피부가 전보다 훨씬 깨끗해져있어요! 처음 쓸 땐 냄새도 좀 나고 얼굴이 따끔따끔한데 몇 번 쓰다보면 익숙해지더라고요 따끔한 것도 덜하고 뭣보다 효과가 너무 좋아서 비싸도 다음에도 살 것 같아요,1.0,143,0.7412587412587412
2025.11.09,5점,,,아누아제품 처음사용해보고 반해서. 전체라인 다 쓰는중ᆢ 수분쓰고 나이아신세럼쓰면. 잡티가 많이 여터지는거같아요,아누아제품 처음사용해보고 반해서. 전체라인 다 쓰는중ᆢ 수분쓰고 나이아신세럼쓰면. 잡티가 많이 여터지는거같아요,아누아제품 처음사용해보고 반해서. 전체라인 다 쓰는중ᆢ 수분쓰고 나이아신세럼쓰면. 잡티가 많이 여터지는거같아요,1.0,61,0.7868852459016393
2025.11.07,2점,,한달이상사용,건성분들이 쓰시기 더좋을듯요ㅠㅠㅠ 저에겐 너무 기름지고 별로에요..,건성분들이 쓰시기 더좋을듯요ㅠㅠㅠ 저에겐 너무 기름지고 별로에요..,건성분들이 쓰시기 더좋을듯요 저에겐 너무 기름지고 별로에요.,1.0,33,0.7878787878787878
2025.11.07,5점,,한달이상사용,모공이 줄어든 느낌이에요. 피부가 깨끗해졌어요 추천 드려요 ㅎㅎ!!,모공이 줄어든 느낌이에요. 피부가 깨끗해졌어요 추천 드려요 ㅎㅎ!!,모공이 줄어든 느낌이에요. 피부가 깨끗해졌어요 추천 드려요 !,1.0,34,0.7352941176470589
2025.11.07,5점,,한달이상사용,피부 진정 효과가 탁월해요. 트러블이 줄어들었어요 추천 드려요 ㅎㅎ!!,피부 진정 효과가 탁월해요. 트러블이 줄어들었어요 추천 드려요 ㅎㅎ!!,피부 진정 효과가 탁월해요. 트러블이 줄어들었어요 추천 드려요 !,1.0,36,0.7222222222222222
2025.11.07,5점,,,긁은 흉터에 색소침착이 있어서 너무 고민이었는데 좋은 제품 추천 받아서 구매했습니다! 색소침착 부분이 꼭 사라졌으면 좋겠네요!,긁은 흉터에 색소침착이 있어서 너무 고민이었는데 좋은 제품 추천 받아서 구매했습니다! 색소침착 부분이 꼭 사라졌으면 좋겠네요!,긁은 흉터에 색소침착이 있어서 너무 고민이었는데 좋은 제품 추천 받아서 구매했습니다! 색소침착 부분이 꼭 사라졌으면 좋겠네요!,1.0,70,0.7571428571428571
2025.11.06,4점,,,우유우유ㅡ으유으유으융너무너무좋아좋아용용ㅇ구리성생,우유우유ㅡ으유으유으융너무너무좋아좋아용용ㅇ구리성생,우유우유으유으유으융너무너무좋아좋아용용구리성생,0.8,24,1.0
2025.11.03,5점,,,"이거는 솔직히 나이아신 농도가 10% 고농도다 보니까
처음쓰시는 분들한테는 자극감이 심할 수 있습니다.
저도 천천히 저농도에서 고농도로 가지않고 바로 고농도를 사용하니까 피부자극감이 있었어요 그래서 나이아신 처음이신 분들은 저농도로 구매하시는게 가장 좋습니다
그래서 목위주로 바르는데 좀 괜찮은 것 같아여","이거는 솔직히 나이아신 농도가 10% 고농도다 보니까
처음쓰시는 분들한테는 자극감이 심할 수 있습니다.
저도 천천히 저농도에서 고농도로 가지않고 바로 고농도를 사용하니까 피부자극감이 있었어요 그래서 나이아신 처음이신 분들은 저농도로 구매하시는게 가장 좋습니다
그래서 목위주로 바르는데 좀 괜찮은 것 같아여",이거는 솔직히 나이아신 농도가 10 고농도다 보니까 처음쓰시는 분들한테는 자극감이 심할 수 있습니다. 저도 천천히 저농도에서 고농도로 가지않고 바로 고농도를 사용하니까 피부자극감이 있었어요 그래서 나이아신 처음이신 분들은 저농도로 구매하시는게 가장 좋습니다 그래서 목위주로 바르는데 좀 괜찮은 것 같아여,1.0,169,0.7633136094674556
2025.11.01,5점,,,써보니 정말 좋아요. 피부도 좋아지고 얼굴도 밝아졌어요.,써보니 정말 좋아요. 피부도 좋아지고 얼굴도 밝아졌어요.,써보니 정말 좋아요. 피부도 좋아지고 얼굴도 밝아졌어요.,1.0,31,0.7419354838709677
2025.11.01,5점,"지성, 가을웜톤, 트러블, 모공",,주변에서 좋다고 추천 받아서 구매하게 되었어요 효과가 기대되네요,주변에서 좋다고 추천 받아서 구매하게 되었어요 효과가 기대되네요,주변에서 좋다고 추천 받아서 구매하게 되었어요 효과가 기대되네요,1.0,35,0.8
2025.11.01,4점,,,"여드름 횽터 남아있었는데 이거 쓰고 미백됐어요
좋아요 좋아요","여드름 횽터 남아있었는데 이거 쓰고 미백됐어요
좋아요 좋아요",여드름 횽터 남아있었는데 이거 쓰고 미백됐어요 좋아요 좋아요,1.0,33,0.7878787878787878
2025.10.31,5점,,한달이상사용,"발림성도 부드럽고 바르고 나면 광이 도는듯 매끄럽네요
잡티나 미백은 아직 모르겟어요","발림성도 부드럽고 바르고 나면 광이 도는듯 매끄럽네요
잡티나 미백은 아직 모르겟어요",발림성도 부드럽고 바르고 나면 광이 도는듯 매끄럽네요 잡티나 미백은 아직 모르겟어요,1.0,46,0.782608695652174
2025.10.31,5점,,한달이상사용,사용하기 편리하고 좋은 상품인 것 같습니다 다음에도 사보고 싶습니다,사용하기 편리하고 좋은 상품인 것 같습니다 다음에도 사보고 싶습니다,사용하기 편리하고 좋은 상품인 것 같습니다 다음에도 사보고 싶습니다,1.0,37,0.7837837837837838
2025.10.29,5점,,,끈적임 없이 흡수 빠르고 톤이 맑아진 느낌이에요. 여름에도 부담 없이 쓰기 좋아요,끈적임 없이 흡수 빠르고 톤이 맑아진 느낌이에요. 여름에도 부담 없이 쓰기 좋아요,끈적임 없이 흡수 빠르고 톤이 맑아진 느낌이에요. 여름에도 부담 없이 쓰기 좋아요,1.0,45,0.7333333333333333
2025.10.29,2점,,,트러블 나서 무릎이나 팔꿈치에 쓰고있어요 재구매는 안 할듯 ㅠㅠ,트러블 나서 무릎이나 팔꿈치에 쓰고있어요 재구매는 안 할듯 ㅠㅠ,트러블 나서 무릎이나 팔꿈치에 쓰고있어요 재구매는 안 할듯,1.0,32,0.78125
2025.10.29,5점,,한달이상사용,"효과 모르겠고 향이진짜 별로에요ㅠㅠㅠㅜ 우우우욱 흔덕 없
어지는 것도 모르겠내요","효과 모르겠고 향이진짜 별로에요ㅠㅠㅠㅜ 우우우욱 흔덕 없
어지는 것도 모르겠내요",효과 모르겠고 향이진짜 별로에요 우우우욱 흔덕 없 어지는 것도 모르겠내요,1.0,40,0.775
2025.10.29,5점,,,"여드름피부에 좋은거 같습니다
흔적보다는 여드름진정 완화가 되는거 같습니다","여드름피부에 좋은거 같습니다
흔적보다는 여드름진정 완화가 되는거 같습니다",여드름피부에 좋은거 같습니다 흔적보다는 여드름진정 완화가 되는거 같습니다,1.0,40,0.825
2025.10.26,5점,,한달이상사용,트러블 안나고 발림성 좋음 뭉치는 듯이 안 발려서 좋고 나이아신아마이드 냄새가 덜해서 굿,트러블 안나고 발림성 좋음 뭉치는 듯이 안 발려서 좋고 나이아신아마이드 냄새가 덜해서 굿,트러블 안나고 발림성 좋음 뭉치는 듯이 안 발려서 좋고 나이아신아마이드 냄새가 덜해서 굿,1.0,49,0.7551020408163265
2025.10.26,5점,,,"기능성 빵빵한데 자극 없어서 좋아요 진짜 미백,잡티에 효과있는지는 더 써봐야알듯","기능성 빵빵한데 자극 없어서 좋아요 진짜 미백,잡티에 효과있는지는 더 써봐야알듯","기능성 빵빵한데 자극 없어서 좋아요 진짜 미백,잡티에 효과있는지는 더 써봐야알듯",1.0,44,0.7727272727272727
2025.10.24,5점,,한달이상사용,쓸수록 만족감이 올라가요. 처음보다 지금이 더 좋게 느껴지는 제품이에요.,쓸수록 만족감이 올라가요. 처음보다 지금이 더 좋게 느껴지는 제품이에요.,쓸수록 만족감이 올라가요. 처음보다 지금이 더 좋게 느껴지는 제품이에요.,1.0,40,0.75
2025.10.22,5점,,한달이상사용,순하고 미백관리에 괜찮아요 흡수도 잘되고 좋습니다. 재구,순하고 미백관리에 괜찮아요 흡수도 잘되고 좋습니다. 재구,순하고 미백관리에 괜찮아요 흡수도 잘되고 좋습니다. 재구,1.0,31,0.7741935483870968
2025.11.26,5점,,,흔적 케어용으로 구매 했는데 쓰던게 있어서 아직 사용하진 못했지만 성분이 좋아보여서 기대중입니다,흔적 케어용으로 구매 했는데 쓰던게 있어서 아직 사용하진 못했지만 성분이 좋아보여서 기대중입니다,흔적 케어용으로 구매 했는데 쓰던게 있어서 아직 사용하진 못했지만 성분이 좋아보여서 기대중입니다,1.0,53,0.7924528301886793
2025.10.03,4점,"모공, 다크서클",,처음 사용했을 땐 자극이 조금 느껴져서 ‘아 이 제품은 절대 민감성은 못 쓰겠구나‘라고 생각했었어요. 그리고 리뷰엔 안 그렇던데 저한텐 되게 끈적하고 좀 아쉬운 제품인 것 같아요. 전 재구매 안할 것 같아요.,처음 사용했을 땐 자극이 조금 느껴져서 ‘아 이 제품은 절대 민감성은 못 쓰겠구나‘라고 생각했었어요. 그리고 리뷰엔 안 그렇던데 저한텐 되게 끈적하고 좀 아쉬운 제품인 것 같아요. 전 재구매 안할 것 같아요.,처음 사용했을 땐 자극이 조금 느껴져서 아 이 제품은 절대 민감성은 못 쓰겠구나라고 생각했었어요. 그리고 리뷰엔 안 그렇던데 저한텐 되게 끈적하고 좀 아쉬운 제품인 것 같아요. 전 재구매 안할 것 같아요.,1.0,114,0.7105263157894737
2025.10.03,5점,,,유튜버 보고 궁금해서 구매하게 되었는데 확실히 맑아지는 게 보여서 좋습니다 근데 조금 끈적거리는 감이 있긴 한데 계속 냅두면 금방 사라져서 나쁘지 않습니다 전에 스킨케어를 가볍게 하고 바르면 도 좋아요!!,유튜버 보고 궁금해서 구매하게 되었는데 확실히 맑아지는 게 보여서 좋습니다 근데 조금 끈적거리는 감이 있긴 한데 계속 냅두면 금방 사라져서 나쁘지 않습니다 전에 스킨케어를 가볍게 하고 바르면 도 좋아요!!,유튜버 보고 궁금해서 구매하게 되었는데 확실히 맑아지는 게 보여서 좋습니다 근데 조금 끈적거리는 감이 있긴 한데 계속 냅두면 금방 사라져서 나쁘지 않습니다 전에 스킨케어를 가볍게 하고 바르면 도 좋아요!,1.0,113,0.7433628318584071
