product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용,raw_text,clean_text,quality_score,length,korean_ratio,special_ratio,quality_grade,flags
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.01,4점,,한달이상사용,"나이아신성분이 들어가 잡티에 좋아요!!
꾸준히 바르면 살짝 환해져요!","나이아신성분이 들어가 잡티에 좋아요!!
꾸준히 바르면 살짝 환해져요!",나이아신성분이 들어가 잡티에 좋아요! 꾸준히 바르면 살짝 환해져요!,1.0,37,0.7567567567567568,0.07894736842105263,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.01,5점,,,나만의 스킨케어루틴과 함께 전/후 변화를 보여주세요 오랜 기간동안 사용한 후기라면 더 좋아요!,나만의 스킨케어루틴과 함께 전/후 변화를 보여주세요 오랜 기간동안 사용한 후기라면 더 좋아요!,나만의 스킨케어루틴과 함께 전후 변화를 보여주세요 오랜 기간동안 사용한 후기라면 더 좋아요!,1.0,51,0.7647058823529411,0.038461538461538464,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.01,3점,,한달이상사용,미백 효과 있다고 해서 구매했는데 저는 자극이 좀 느껴졌어요 그리고 끈적임.끈적거려용…. ㅠ,미백 효과 있다고 해서 구매했는데 저는 자극이 좀 느껴졌어요 그리고 끈적임.끈적거려용…. ㅠ,미백 효과 있다고 해서 구매했는데 저는 자극이 좀 느껴졌어요 그리고 끈적임.끈적거려용.,1.0,48,0.75,0.0784313725490196,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.01,5점,,한달이상사용,"서치하기 너무 귀찮아서ㅜㅜ 올리브영가서 미백붙어있는것중에 아무거나집어왔는데 생각보다 효과봄
사바사겠지만 정말 나쁘지않았고 피부 많이 옅어졌어요","서치하기 너무 귀찮아서ㅜㅜ 올리브영가서 미백붙어있는것중에 아무거나집어왔는데 생각보다 효과봄
사바사겠지만 정말 나쁘지않았고 피부 많이 옅어졌어요",서치하기 너무 귀찮아서 올리브영가서 미백붙어있는것중에 아무거나집어왔는데 생각보다 효과봄 사바사겠지만 정말 나쁘지않았고 피부 많이 옅어졌어요,1.0,77,0.8311688311688312,0.02531645569620253,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.01,5점,,재구매,"피부튼이 칙칙해지고 푸석해서 고른 앰플인데 나이아신아마이드가 함유되어 미백에 도움될거 같고, 오래쓰면 피부가 촉촉하고 건강해질거 같아요","피부튼이 칙칙해지고 푸석해서 고른 앰플인데 나이아신아마이드가 함유되어 미백에 도움될거 같고, 오래쓰면 피부가 촉촉하고 건강해질거 같아요","피부튼이 칙칙해지고 푸석해서 고른 앰플인데 나이아신아마이드가 함유되어 미백에 도움될거 같고, 오래쓰면 피부가 촉촉하고 건강해질거 같아요",1.0,75,0.8,0.013333333333333334,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.01,3점,,,처음에 썼을 때 간지러웟어요ㅠㅜ얼굴 흔적 개선 효과도 못 봤고…향도 별로입니다. 비추에요. 다만 겨드랑이에 쓰니까 효과 좋은 거 같더라고요 ㅋㅋ,처음에 썼을 때 간지러웟어요ㅠㅜ얼굴 흔적 개선 효과도 못 봤고…향도 별로입니다. 비추에요. 다만 겨드랑이에 쓰니까 효과 좋은 거 같더라고요 ㅋㅋ,처음에 썼을 때 간지러웟어요얼굴 흔적 개선 효과도 못 봤고향도 별로입니다. 비추에요. 다만 겨드랑이에 쓰니까 효과 좋은 거 같더라고요,1.0,74,0.7432432432432432,0.0875,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.01,5점,"복합성, 봄웜톤, 잡티, 각질",,"아누아 TXA 나이아신 흔적 세럼은 끈적임 없이 빠르게 흡수되는 제형이라 데일리 스킨케어에 부담이 없다. 나이아신아마이드와 TXA 성분이 함께 작용해 칙칙함과 잡티 흔적을 부드럽게 케어해 주고, 꾸준히 쓰면 피부 톤이 한층 밝아진 듯한 느낌을 준다. 자극 없이 편안하게 사용할 수 있어 민감한 피부들도 부담 없이 쓰기 좋은 세럼","아누아 TXA 나이아신 흔적 세럼은 끈적임 없이 빠르게 흡수되는 제형이라 데일리 스킨케어에 부담이 없다. 나이아신아마이드와 TXA 성분이 함께 작용해 칙칙함과 잡티 흔적을 부드럽게 케어해 주고, 꾸준히 쓰면 피부 톤이 한층 밝아진 듯한 느낌을 준다. 자극 없이 편안하게 사용할 수 있어 민감한 피부들도 부담 없이 쓰기 좋은 세럼","아누아 TXA 나이아신 흔적 세럼은 끈적임 없이 빠르게 흡수되는 제형이라 데일리 스킨케어에 부담이 없다. 나이아신아마이드와 TXA 성분이 함께 작용해 칙칙함과 잡티 흔적을 부드럽게 케어해 주고, 꾸준히 쓰면 피부 톤이 한층 밝아진 듯한 느낌을 준다. 자극 없이 편안하게 사용할 수 있어 민감한 피부들도 부담 없이 쓰기 좋은 세럼",1.0,183,0.6994535519125683,0.01639344262295082,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.31,5점,,,"이거랑 복숭아 세럼 2년동안 꾸준히 바르는데
확실히 피부톤 밝아진 기분
효과있어요","이거랑 복숭아 세럼 2년동안 꾸준히 바르는데
확실히 피부톤 밝아진 기분
효과있어요",이거랑 복숭아 세럼 2년동안 꾸준히 바르는데 확실히 피부톤 밝아진 기분 효과있어요,1.0,45,0.7555555555555555,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.31,5점,,,I really like this product and i love Olive Young!!!!! I will buy again! thank you!!!!!!!,I really like this product and i love Olive Young!!!!! I will buy again! thank you!!!!!!!,I really like this product and i love Olive Young I will buy again! thank you,0.5,77,0.0,0.012987012987012988,Low,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.31,5점,"민감성, 가을웜톤, 미백, 각질",재구매,"흔적 케어에 효과적인 TXA 성분이 들어있어 구매했습니다. 2입 기획이라 꾸준히 관리하기 좋고, 끈적이지 않고 쏙 스며드는 제형이라 다음 단계 크림 바르기에도 밀림 없이 좋습니다.","흔적 케어에 효과적인 TXA 성분이 들어있어 구매했습니다. 2입 기획이라 꾸준히 관리하기 좋고, 끈적이지 않고 쏙 스며드는 제형이라 다음 단계 크림 바르기에도 밀림 없이 좋습니다.","흔적 케어에 효과적인 TXA 성분이 들어있어 구매했습니다. 2입 기획이라 꾸준히 관리하기 좋고, 끈적이지 않고 쏙 스며드는 제형이라 다음 단계 크림 바르기에도 밀림 없이 좋습니다.",1.0,100,0.7,0.03,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.30,5점,"지성, 겨울쿨톤, 트러블, 블랙헤드",,"피부 뒤집어졌을 때 발라도 안 따갑고 건조해지지도 않아서 만족스러워요.
그리고 미백 효과 대박이에요! 이 앰플이랑 노스카나 계속해서 사용하니까 큰 여드름 흉터에 도움됐어요!!","피부 뒤집어졌을 때 발라도 안 따갑고 건조해지지도 않아서 만족스러워요.
그리고 미백 효과 대박이에요! 이 앰플이랑 노스카나 계속해서 사용하니까 큰 여드름 흉터에 도움됐어요!!",피부 뒤집어졌을 때 발라도 안 따갑고 건조해지지도 않아서 만족스러워요. 그리고 미백 효과 대박이에요! 이 앰플이랑 노스카나 계속해서 사용하니까 큰 여드름 흉터에 도움됐어요!,1.0,96,0.75,0.041237113402061855,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.30,5점,,한달이상사용,피부결이 정돈되는 느낌이고 자극 없이 사용 가능해 민감피부도 괜찮아요,피부결이 정돈되는 느낌이고 자극 없이 사용 가능해 민감피부도 괜찮아요,피부결이 정돈되는 느낌이고 자극 없이 사용 가능해 민감피부도 괜찮아요,1.0,38,0.7894736842105263,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.30,3점,,한달이상사용,음 이거 미백에 유명하던데 저는 그냥 모르겠어요 그냥 막 쓰고 있어요,음 이거 미백에 유명하던데 저는 그냥 모르겠어요 그냥 막 쓰고 있어요,음 이거 미백에 유명하던데 저는 그냥 모르겠어요 그냥 막 쓰고 있어요,1.0,38,0.7368421052631579,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.30,5점,,"한달이상사용, 재구매","성분도 순하고
발림성도 좋고
예민피부에 자극이나 트러블도 없어요
순해서 사용하기 좋고
피부도 촉촉해요
미백케어는 더 사용해봐야 겠지만..
대용량이 나왔으면 좋겠어요
잘 사용하고 있어요^^","성분도 순하고
발림성도 좋고
예민피부에 자극이나 트러블도 없어요
순해서 사용하기 좋고
피부도 촉촉해요
미백케어는 더 사용해봐야 겠지만..
대용량이 나왔으면 좋겠어요
잘 사용하고 있어요^^",성분도 순하고 발림성도 좋고 예민피부에 자극이나 트러블도 없어요 순해서 사용하기 좋고 피부도 촉촉해요 미백케어는 더 사용해봐야 겠지만. 대용량이 나왔으면 좋겠어요 잘 사용하고 있어요,1.0,101,0.7722772277227723,0.0196078431372549,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.30,5점,,,처음에는약간 끈적이는데 흡수시키면 매끈해져요! 꾸준히 써봐야될것 같아요,처음에는약간 끈적이는데 흡수시키면 매끈해져요! 꾸준히 써봐야될것 같아요,처음에는약간 끈적이는데 흡수시키면 매끈해져요! 꾸준히 써봐야될것 같아요,1.0,39,0.8205128205128205,0.02564102564102564,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.30,5점,,,"가볍게 흡수되고 끈적임 없어요.
꾸준히 바르면 피부 톤 밝아지고 매끈해져요.","가볍게 흡수되고 끈적임 없어요.
꾸준히 바르면 피부 톤 밝아지고 매끈해져요.",가볍게 흡수되고 끈적임 없어요. 꾸준히 바르면 피부 톤 밝아지고 매끈해져요.,1.0,42,0.7380952380952381,0.047619047619047616,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.29,4점,,,이제 쓰기 시작해서 큰 효과는 모르겠지만 바루면 피부가 쫀쫀은 아니고 부들? 한 느낌이에요,이제 쓰기 시작해서 큰 효과는 모르겠지만 바루면 피부가 쫀쫀은 아니고 부들? 한 느낌이에요,이제 쓰기 시작해서 큰 효과는 모르겠지만 바루면 피부가 쫀쫀은 아니고 부들? 한 느낌이에요,1.0,50,0.74,0.02,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.29,5점,,"한달이상사용, 재구매","진짜 효과적인 제품입니다, 한박스 2병을 써도 효과 충분히 느낍니다","진짜 효과적인 제품입니다, 한박스 2병을 써도 효과 충분히 느낍니다","진짜 효과적인 제품입니다, 한박스 2병을 써도 효과 충분히 느낍니다",1.0,37,0.7297297297297297,0.02702702702702703,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.28,5점,,한달이상사용,검색해보니 평이 좋아서 샀는데 예상대로 너무 좋고 저한테 잘 맞아요.,검색해보니 평이 좋아서 샀는데 예상대로 너무 좋고 저한테 잘 맞아요.,검색해보니 평이 좋아서 샀는데 예상대로 너무 좋고 저한테 잘 맞아요.,1.0,38,0.7368421052631579,0.02631578947368421,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.28,3점,,한달이상사용,"한달후기입니다.
기능성 화장품들은 광고 하는만큼의 효과는 없는거같아요.","한달후기입니다.
기능성 화장품들은 광고 하는만큼의 효과는 없는거같아요.",한달후기입니다. 기능성 화장품들은 광고 하는만큼의 효과는 없는거같아요.,1.0,39,0.7948717948717948,0.05128205128205128,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.28,2점,,,저랑 제 동생 둘다 사용하고 트러블이 났습니다 민감성이라면 비추해요,저랑 제 동생 둘다 사용하고 트러블이 났습니다 민감성이라면 비추해요,저랑 제 동생 둘다 사용하고 트러블이 났습니다 민감성이라면 비추해요,1.0,37,0.7837837837837838,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.25,5점,,"한달이상사용, 재구매","피부가 환해진 느낌이에요, 정말 좋아요. 피부 톤이 균일해졌어요 추천 드려요 ㅎㅎ!!","피부가 환해진 느낌이에요, 정말 좋아요. 피부 톤이 균일해졌어요 추천 드려요 ㅎㅎ!!","피부가 환해진 느낌이에요, 정말 좋아요. 피부 톤이 균일해졌어요 추천 드려요 !",1.0,44,0.7045454545454546,0.1276595744680851,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.25,5점,,"한달이상사용, 재구매",바르자마자 흡수돼서 끈적이지 않아요. 가볍게 발려요 추천 드려요 ㅎㅎ!!,바르자마자 흡수돼서 끈적이지 않아요. 가볍게 발려요 추천 드려요 ㅎㅎ!!,바르자마자 흡수돼서 끈적이지 않아요. 가볍게 발려요 추천 드려요 !,1.0,37,0.7297297297297297,0.125,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.25,5점,,"한달이상사용, 재구매",피부 결이 매끈해져서 좋아요. 촉촉해졌어요 추천 드려요 ㅎㅎ!!,피부 결이 매끈해져서 좋아요. 촉촉해졌어요 추천 드려요 ㅎㅎ!!,피부 결이 매끈해져서 좋아요. 촉촉해졌어요 추천 드려요 !,1.0,32,0.71875,0.14285714285714285,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.25,5점,"건성, 잡티, 미백",한달이상사용,"생각보다 흡수력이 좋아서 처음 바를 때의 촉촉함이 오래 유지돼요. 특히 야근이 많아 피부가 쉽게 피곤해 보였는데, 이제는 탄력이 좀 살아난 것 같아요. 가격 대비 효과가 훌륭해서 재구매 의사도 있어요.","생각보다 흡수력이 좋아서 처음 바를 때의 촉촉함이 오래 유지돼요. 특히 야근이 많아 피부가 쉽게 피곤해 보였는데, 이제는 탄력이 좀 살아난 것 같아요. 가격 대비 효과가 훌륭해서 재구매 의사도 있어요.","생각보다 흡수력이 좋아서 처음 바를 때의 촉촉함이 오래 유지돼요. 특히 야근이 많아 피부가 쉽게 피곤해 보였는데, 이제는 탄력이 좀 살아난 것 같아요. 가격 대비 효과가 훌륭해서 재구매 의사도 있어요.",1.0,112,0.7142857142857143,0.03571428571428571,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.25,5점,"건성, 잡티, 미백",한달이상사용,직장에서 에어컨 때문에 피부가 너무 건조해졌는데 이 제품을 쓰고 나서 수분 밸런스가 확실히 달라졌어요. 흡수력도 좋아서 바른 뒤에 번들거림 없이 깔끔하게 마무리돼요. 향이 강하지 않아 데일리 크림으로 사용하기에 최고예요.,직장에서 에어컨 때문에 피부가 너무 건조해졌는데 이 제품을 쓰고 나서 수분 밸런스가 확실히 달라졌어요. 흡수력도 좋아서 바른 뒤에 번들거림 없이 깔끔하게 마무리돼요. 향이 강하지 않아 데일리 크림으로 사용하기에 최고예요.,직장에서 에어컨 때문에 피부가 너무 건조해졌는데 이 제품을 쓰고 나서 수분 밸런스가 확실히 달라졌어요. 흡수력도 좋아서 바른 뒤에 번들거림 없이 깔끔하게 마무리돼요. 향이 강하지 않아 데일리 크림으로 사용하기에 최고예요.,1.0,123,0.7479674796747967,0.024390243902439025,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.25,5점,"건성, 잡티, 미백","한달이상사용, 재구매","요즘 환절기 때문에 얼굴이 많이 당겼는데 이 보습 크림을 사용한 후로 피부가 훨씬 안정됐어요. 질감이 무겁지 않아서 낮에도 부담 없이 사용할 수 있고, 메이크업 전에 발라도 밀리지 않아 정말 좋아요. 향도 은은해서 계속 손이 가는 제품이에요.","요즘 환절기 때문에 얼굴이 많이 당겼는데 이 보습 크림을 사용한 후로 피부가 훨씬 안정됐어요. 질감이 무겁지 않아서 낮에도 부담 없이 사용할 수 있고, 메이크업 전에 발라도 밀리지 않아 정말 좋아요. 향도 은은해서 계속 손이 가는 제품이에요.","요즘 환절기 때문에 얼굴이 많이 당겼는데 이 보습 크림을 사용한 후로 피부가 훨씬 안정됐어요. 질감이 무겁지 않아서 낮에도 부담 없이 사용할 수 있고, 메이크업 전에 발라도 밀리지 않아 정말 좋아요. 향도 은은해서 계속 손이 가는 제품이에요.",1.0,135,0.7111111111111111,0.02962962962962963,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.25,4점,,한달이상사용,"나이아신아마이드가 10%로 고함량에 다른 복합적인 성분도 들어 있어 연달아 사용하다가 지금은 비슷하지만 자극이 적은 제품을 발견해 그걸로 갈아탔어요. 그치만 안 쓰다가 쓰면 또 확실한 효과를 알 수 있을테니 조만간 다시 구입하려고 합니다. 여름에 잘 사용했고, 나이아신아마이드는 다른 기능성 성분과 궁합이 좋아서 챙겨 발라요. 앰플 색상이 너무 예뻐서 바를 때마다 기분 좋음 그치만 피부 예민할 때 바르면 따끔해요 ㅠ","나이아신아마이드가 10%로 고함량에 다른 복합적인 성분도 들어 있어 연달아 사용하다가 지금은 비슷하지만 자극이 적은 제품을 발견해 그걸로 갈아탔어요. 그치만 안 쓰다가 쓰면 또 확실한 효과를 알 수 있을테니 조만간 다시 구입하려고 합니다. 여름에 잘 사용했고, 나이아신아마이드는 다른 기능성 성분과 궁합이 좋아서 챙겨 발라요. 앰플 색상이 너무 예뻐서 바를 때마다 기분 좋음 그치만 피부 예민할 때 바르면 따끔해요 ㅠ","나이아신아마이드가 10로 고함량에 다른 복합적인 성분도 들어 있어 연달아 사용하다가 지금은 비슷하지만 자극이 적은 제품을 발견해 그걸로 갈아탔어요. 그치만 안 쓰다가 쓰면 또 확실한 효과를 알 수 있을테니 조만간 다시 구입하려고 합니다. 여름에 잘 사용했고, 나이아신아마이드는 다른 기능성 성분과 궁합이 좋아서 챙겨 발라요. 앰플 색상이 너무 예뻐서 바를 때마다 기분 좋음 그치만 피부 예민할 때 바르면 따끔해요",1.0,230,0.7304347826086957,0.02575107296137339,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.24,5점,,,확실히 사용하고 나면 피부가 하얀거 같고 피부결을부드럽게 만들어요,확실히 사용하고 나면 피부가 하얀거 같고 피부결을부드럽게 만들어요,확실히 사용하고 나면 피부가 하얀거 같고 피부결을부드럽게 만들어요,1.0,36,0.8055555555555556,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.24,5점,,"한달이상사용, 재구매","1+1이고 가격도 좋아서 행사할때 쟁여두기 좋아요
성분도 순하고 발림성도 좋고 사용후 트러블이 없고
피부도 촉촉해요•~ 꾸준히 사용하면 더 좋아질것 같아요^^","1+1이고 가격도 좋아서 행사할때 쟁여두기 좋아요
성분도 순하고 발림성도 좋고 사용후 트러블이 없고
피부도 촉촉해요•~ 꾸준히 사용하면 더 좋아질것 같아요^^",11이고 가격도 좋아서 행사할때 쟁여두기 좋아요 성분도 순하고 발림성도 좋고 사용후 트러블이 없고 피부도 촉촉해요 꾸준히 사용하면 더 좋아질것 같아요,1.0,83,0.7469879518072289,0.03488372093023256,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.24,5점,,한달이상사용,"잡티가 조금씩 올라오는 것 같아서 구입했어요
자극적이지 않고 순하고 잡티가 옅어진 느낌이에요","잡티가 조금씩 올라오는 것 같아서 구입했어요
자극적이지 않고 순하고 잡티가 옅어진 느낌이에요",잡티가 조금씩 올라오는 것 같아서 구입했어요 자극적이지 않고 순하고 잡티가 옅어진 느낌이에요,1.0,51,0.7843137254901961,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.23,5점,,"한달이상사용, 재구매",피부가 한결 건강해진 느낌이에요. 생기가 생겼어요 추천 드려요 ㅎㅎ!!,피부가 한결 건강해진 느낌이에요. 생기가 생겼어요 추천 드려요 ㅎㅎ!!,피부가 한결 건강해진 느낌이에요. 생기가 생겼어요 추천 드려요 !,1.0,36,0.7222222222222222,0.1282051282051282,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.23,5점,,"한달이상사용, 재구매",피부 톤이 균일해져서 너무 만족해요. 밝아진 느낌이에요 추천 드려요 ㅎㅎ!!,피부 톤이 균일해져서 너무 만족해요. 밝아진 느낌이에요 추천 드려요 ㅎㅎ!!,피부 톤이 균일해져서 너무 만족해요. 밝아진 느낌이에요 추천 드려요 !,1.0,39,0.717948717948718,0.11904761904761904,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.23,5점,,"한달이상사용, 재구매",매일 사용해도 무리가 없어요. 피부에 부담이 없어요 추천 드려요 ㅎㅎ!!,매일 사용해도 무리가 없어요. 피부에 부담이 없어요 추천 드려요 ㅎㅎ!!,매일 사용해도 무리가 없어요. 피부에 부담이 없어요 추천 드려요 !,1.0,37,0.7027027027027027,0.125,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.23,5점,,"한달이상사용, 재구매","트러블이 많이 줄었어요, 강추합니다! 피부가 깨끗해졌어요 ㅎㅎ 추천 드려요!!","트러블이 많이 줄었어요, 강추합니다! 피부가 깨끗해졌어요 ㅎㅎ 추천 드려요!!","트러블이 많이 줄었어요, 강추합니다! 피부가 깨끗해졌어요 추천 드려요!",1.0,39,0.7435897435897436,0.13953488372093023,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.23,5점,,"한달이상사용, 재구매",메이크업이 오래 유지돼서 너무 좋아요. 지속력이 좋습니다 추천 드려요 ㅎㅎ!!,메이크업이 오래 유지돼서 너무 좋아요. 지속력이 좋습니다 추천 드려요 ㅎㅎ!!,메이크업이 오래 유지돼서 너무 좋아요. 지속력이 좋습니다 추천 드려요 !,1.0,40,0.725,0.11627906976744186,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.23,5점,,"한달이상사용, 재구매",사용 후 피부가 매끄럽고 윤기가 나요. 부드러워요 추천 드려요 ㅎㅎ!!,사용 후 피부가 매끄럽고 윤기가 나요. 부드러워요 추천 드려요 ㅎㅎ!!,사용 후 피부가 매끄럽고 윤기가 나요. 부드러워요 추천 드려요 !,1.0,36,0.6944444444444444,0.1282051282051282,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.23,5점,,재구매,"피부튼이 칙칙해지고 푸석해서 고른 앰플인데 나이아신아마이드가 함유되어 미백에 도움될거 같고, 오래쓰면 피부가 촉촉하고 건강해질거 같아요","피부튼이 칙칙해지고 푸석해서 고른 앰플인데 나이아신아마이드가 함유되어 미백에 도움될거 같고, 오래쓰면 피부가 촉촉하고 건강해질거 같아요","피부튼이 칙칙해지고 푸석해서 고른 앰플인데 나이아신아마이드가 함유되어 미백에 도움될거 같고, 오래쓰면 피부가 촉촉하고 건강해질거 같아요",1.0,75,0.8,0.013333333333333334,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.23,5점,,"한달이상사용, 재구매",아누어 새럼도 넘 촉촉하고 좋네용 잘 사용하고 있습니다~~!!!,아누어 새럼도 넘 촉촉하고 좋네용 잘 사용하고 있습니다~~!!!,아누어 새럼도 넘 촉촉하고 좋네용 잘 사용하고 있습니다,1.0,30,0.7666666666666667,0.0625,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.22,5점,,재구매,가격 대비 품질이 정말 좋아요. 가성비 최고입니다 추천 드려요 ㅎㅎ!!,가격 대비 품질이 정말 좋아요. 가성비 최고입니다 추천 드려요 ㅎㅎ!!,가격 대비 품질이 정말 좋아요. 가성비 최고입니다 추천 드려요 !,1.0,36,0.6944444444444444,0.1282051282051282,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2025.12.22,5점,,한달이상사용,"꾸준히 사용중이요
보습 좋구
발림 좋구오ㅡ
넘 만족하고 있어요","꾸준히 사용중이요
보습 좋구
발림 좋구오ㅡ
넘 만족하고 있어요",꾸준히 사용중이요 보습 좋구 발림 좋구오 넘 만족하고 있어요,1.0,33,0.7575757575757576,0.029411764705882353,Very High,"emoji_removed,repeat_normalized,typo_corrected"
