product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.12,5점,정보없음,정보없음,일단 라운드랩은 자극없고 순한걸로 유명해서 그런가 정말 순함!! 근데 막 피부가 좋아진다 이런 건 없지만 건성인분들 이거 바르시면 보습은 좋을듯 ㅎㅎ 되게 촉촉해서 좋음 복합성인 내가 쓰기에도 좋았음!
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.11,5점,정보없음,정보없음,기본템으루 좋은가봅니다 토너랑 같이 사용하면 좋을거 같아여
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.11,5점,정보없음,정보없음,아직 쓰던게 있어서 사용은 못해봤지만 테스트 해봤을때 순해보여서 구매했습니다!
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.10,5점,정보없음,한달이상사용,진짜 수분 채우는 로션으로 딱 넘 좋음 과하지도 않고 부족허지도 않고
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.10,5점,정보없음,정보없음,라운드랩 자작나무는 워낙 유명해서 기대하고 써봤는데 확실히 촉촉해요. 가벼운 제형이라 끈적임 없이 스며들고 민감할 때 발라도 자극 없었어요. 수분감 위주라 건성인 분들은 크림이랑 같이 쓰면 더 좋을 듯! 데일리로 바르기 좋은 순한 로션이에요.
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.10,5점,정보없음,한달이상사용,무난무난하게 쓸 수 있는 남성 로션 무겁지 않고 가벼워서 지성이 쓰기 좋음
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.10,5점,정보없음,정보없음,"할아버지께서 스킨만 사용하고계셨다고하셔서 구매했어오!!
양도 넉넉하고 가격이 저렴하지만 제품이 좋아요ㅎㅎ 소량으로도 넓게 도포할수있고 촉촉하다고 하시네영
할아버지가 좋아하셨어요ㅎㅎ 디자인도 괜찮고 유리병이아니라서 좋아요"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.10,5점,정보없음,정보없음,울 아들에 필수템이예요 매장에서 더 나은제품 둘러보다 마지막 선택은 현재 사용하고있는 자작나무수분 로션이였어요 제일 잘 맞고 끈적임없이 잘 흡수되어 좋다네요
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.09,5점,정보없음,정보없음,맨날 야선들이 이걸로 관리한다길래 혈육한테 사줬는데 군말 없이 잘 바르는 거 보니까 순하고 괜찮은 거 같아요!! 제형도 너무 무겁지 않고 무난하게 바르기 좋은 듯
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.09,4점,정보없음,한달이상사용,"좋아요, 만족합니다~ 구매 하는 거 추천합니다, 재구매 의사 있어요"
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.09,5점,정보없음,정보없음,라운드랩 포맨 자작나무 수분 로션 끈적임 없이 보습감 충분해서 좋습니다
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.09,5점,정보없음,한달이상사용,여자인데 자극 없이 순하고 금방 흡수되니까 좋아서 사용하고 있어요!
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.08,5점,정보없음,정보없음,진짜 남성분들에개 무조건 추천해요.답답한 느낌이 없고 촉촉해서 좋아요.
라운드랩 포 맨 자작나무 수분 로션 200ml,로션,17010,2025.12.08,5점,정보없음,정보없음,러닝 후 보습용로 구매했어요. 순해서 좋고 특별히 강한 향이 아니어서 좋았어요.
