리뷰ID,제품군,제품명,날짜,가격,스킨타입,태그,대분류,소분류,정보밀도(대분류수),별점,긍부정,감성점수,매칭키워드,추출문장,clean_text,리뷰_평균점수,전체_매칭키워드
ST_250807_001,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.07,"27,500",,한달이상사용,"구매 가치/편의, 제형/사용감","끈적임/밀림, 상황/편의",3,5점,보통,0,"끈적, 향",살짝 끈적한 타입에 약간의 향이 있어요 바르고,살짝 끈적한 타입에 약간의 향이 있어요 바르고 나면 약간 쫀쫀해진 느낌 들긴 하는데 살짝 가려울 때도 있더라고요!,0.0,"가려, 끈적, 쫀쫀, 향"
ST_250807_001,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.07,"27,500",,한달이상사용,제형/사용감,흡수/발림성,3,5점,긍정,1,쫀쫀,나면 약간 쫀쫀해진 느낌 들긴 하는데,살짝 끈적한 타입에 약간의 향이 있어요 바르고 나면 약간 쫀쫀해진 느낌 들긴 하는데 살짝 가려울 때도 있더라고요!,0.0,"가려, 끈적, 쫀쫀, 향"
ST_250807_001,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.07,"27,500",,한달이상사용,피부 자극,자극/부작용,3,5점,부정,-1,가려,살짝 가려울 때도 있더라고요,살짝 끈적한 타입에 약간의 향이 있어요 바르고 나면 약간 쫀쫀해진 느낌 들긴 하는데 살짝 가려울 때도 있더라고요!,0.0,"가려, 끈적, 쫀쫀, 향"
ST_250808_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.08,"27,500",,,피부 고민 해결,"진정/장벽, 트러블/모공",2,5점,긍정,3,"붉은기, 트러블",트러블 붉은기가 확실히 연해졌어요 근데,한 2주? 정도 사용했는데 트러블 붉은기가 확실히 연해졌어요 근데 제형이 엄청 끈적한 제품이라 피부가 조금 답답한 느낌? 그래도 제품력은 좋아요!,0.5,"끈적, 붉은기, 제형, 트러블"
ST_250808_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.08,"27,500",,,제형/사용감,"끈적임/밀림, 흡수/발림성",2,5점,부정,-2,"끈적, 제형",제형이 엄청 끈적한 제품이라 피부가 조금 답답한 느낌,한 2주? 정도 사용했는데 트러블 붉은기가 확실히 연해졌어요 근데 제형이 엄청 끈적한 제품이라 피부가 조금 답답한 느낌? 그래도 제품력은 좋아요!,0.5,"끈적, 붉은기, 제형, 트러블"
ST_250808_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.08,"27,500",,재구매,피부 고민 해결,미백/광채,3,5점,보통,0,미백,미백 케어 할려고,미백 케어 할려고 구매했어요 성분도 착하고 발림성도 좋아서 마음에 들어요 예민피부에 자극이나 트러블없이 사용할수 있어서 좋아요 잘 사용할게요,2.0,"미백, 발림, 예민, 자극, 트러블"
ST_250808_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.08,"27,500",,재구매,제형/사용감,흡수/발림성,3,5점,긍정,1,발림,발림성도 좋아서,미백 케어 할려고 구매했어요 성분도 착하고 발림성도 좋아서 마음에 들어요 예민피부에 자극이나 트러블없이 사용할수 있어서 좋아요 잘 사용할게요,2.0,"미백, 발림, 예민, 자극, 트러블"
ST_250808_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.08,"27,500",,재구매,"피부 고민 해결, 피부 자극","자극/부작용, 진정/장벽, 트러블/모공",3,5점,긍정,5,"예민, 자극, 트러블",마음에 들어요 예민피부에 자극이나 트러블없이 사용할수 있어서,미백 케어 할려고 구매했어요 성분도 착하고 발림성도 좋아서 마음에 들어요 예민피부에 자극이나 트러블없이 사용할수 있어서 좋아요 잘 사용할게요,2.0,"미백, 발림, 예민, 자극, 트러블"
ST_250808_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.08,"27,500",,재구매,구매 가치/편의,가성비/가격,1,5점,부정,-3,"가격, 사악",너무 좋아요 근데 다른 세람들 보다 가격이 사악 함,2번째 쟈구매. 너무 좋아요 근데 다른 세람들 보다 가격이 사악 함,-3.0,"가격, 사악"
ST_250810_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.10,"27,500",,한달이상사용,"피부 고민 해결, 피부 자극","순함/저자극, 자극/부작용, 진정/장벽",2,4점,긍정,3,"예민, 자극, 자극없",예민할때 발라도 자극없고 펑펑쓰고 있어요 아침에 가볍게 발라요,예민할때 발라도 자극없고 펑펑쓰고 있어요 아침에 가볍게 발라요,3.0,"예민, 자극, 자극없"
ST_250810_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.10,"27,500",,,피부 자극,자극/부작용,1,4점,부정,-1,"뒤집, 자극","여름이라 스킨케어를 두껍게 깔면 피부가 뒤집어지는 건지, 제품 자체가 자극이 있는 건지 모르겠어요","미백. 효과만큼은 정말정말 좋은데 여름이라 스킨케어를 두껍게 깔면 피부가 뒤집어지는 건지, 제품 자체가 자극이 있는 건지 모르겠어요. 얘만 쓰면 이마쪽 피부가 싹 뒤집어짐",-2.0,"뒤집, 자극"
ST_250810_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.10,"27,500",,,피부 자극,자극/부작용,1,4점,부정,-3,뒤집,얘만 쓰면 이마쪽 피부가 싹 뒤집어짐,"미백. 효과만큼은 정말정말 좋은데 여름이라 스킨케어를 두껍게 깔면 피부가 뒤집어지는 건지, 제품 자체가 자극이 있는 건지 모르겠어요. 얘만 쓰면 이마쪽 피부가 싹 뒤집어짐",-2.0,"뒤집, 자극"
ST_250810_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.10,"27,500",,,제형/사용감,흡수/발림성,4,5점,보통,0,"발림, 부드럽",발림성도 부드럽고,발림성도 부드럽고 예민피부에 자극이나 트러블이 없어서 좋아요 11이라 가격도 좋아요 잘 사용하고 있어요,2.0,"가격, 발림, 부드럽, 예민, 자극, 트러블"
ST_250810_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.10,"27,500",,,"피부 고민 해결, 피부 자극","자극/부작용, 진정/장벽, 트러블/모공",4,5점,긍정,5,"예민, 자극, 트러블",예민피부에 자극이나 트러블이 없어서,발림성도 부드럽고 예민피부에 자극이나 트러블이 없어서 좋아요 11이라 가격도 좋아요 잘 사용하고 있어요,2.0,"가격, 발림, 부드럽, 예민, 자극, 트러블"
ST_250810_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.10,"27,500",,,구매 가치/편의,가성비/가격,4,5점,긍정,1,가격,좋아요 11이라 가격도 좋아요 잘 사용하고,발림성도 부드럽고 예민피부에 자극이나 트러블이 없어서 좋아요 11이라 가격도 좋아요 잘 사용하고 있어요,2.0,"가격, 발림, 부드럽, 예민, 자극, 트러블"
ST_250811_001,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.11,"27,500","트러블성, 쿨톤, 주름, 트러블",,"구매 가치/편의, 피부 고민 해결","추천/재구매, 트러블/모공",2,5점,긍정,3,"재구매, 트러블",재구매하는 제품인데요 트러블피부인데도 트러블 안나고,"한통 써보고 좋아서 재구매하는 제품인데요 트러블피부인데도 트러블 안나고 톤,결,광 다 잡은 제품이라 또 샀네요 2개 들어있어서 가성비 겁나 좋아요 진짜 너무 좋아요",2.5,"가성비, 재구매, 트러블"
ST_250811_001,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.11,"27,500","트러블성, 쿨톤, 주름, 트러블",,구매 가치/편의,가성비/가격,2,5점,긍정,2,가성비,가성비 겁나 좋아요 진짜 너무 좋아요,"한통 써보고 좋아서 재구매하는 제품인데요 트러블피부인데도 트러블 안나고 톤,결,광 다 잡은 제품이라 또 샀네요 2개 들어있어서 가성비 겁나 좋아요 진짜 너무 좋아요",2.5,"가성비, 재구매, 트러블"
ST_250811_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.11,"27,500",,,제형/사용감,흡수/발림성,1,5점,긍정,2,쫀쫀,좋아요 쫀쫀하구 근데,좋아요 쫀쫀하구 근데 엄청 물 같아서 조금씩 조심히 발라야해요 아님 다 흘러서 떨어짐,2.0,쫀쫀
ST_250811_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.11,"27,500",,,피부 고민 해결,트러블/모공,2,5점,보통,0,"여드름, 흔적",여드름 흔적이 까맣게 있어서,여드름 흔적이 까맣게 있어서 추천은 받고 샀는데 3일 만에 효과 본 거 같아요. 확실히 흔적이 없어졌어요.,1.3,"여드름, 추천, 흔적"
ST_250811_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.11,"27,500",,,구매 가치/편의,추천/재구매,2,5점,긍정,1,추천,추천은 받고,여드름 흔적이 까맣게 있어서 추천은 받고 샀는데 3일 만에 효과 본 거 같아요. 확실히 흔적이 없어졌어요.,1.3,"여드름, 추천, 흔적"
ST_250811_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.11,"27,500",,,피부 고민 해결,트러블/모공,2,5점,긍정,3,흔적,확실히 흔적이 없어졌어요,여드름 흔적이 까맣게 있어서 추천은 받고 샀는데 3일 만에 효과 본 거 같아요. 확실히 흔적이 없어졌어요.,1.3,"여드름, 추천, 흔적"
ST_250811_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.11,"27,500",,,피부 고민 해결,트러블/모공,3,5점,보통,0,흔적,아누아 TXA 나이아신 흔적 세럼 성분도 순하고,아누아 TXA 나이아신 흔적 세럼 성분도 순하고 발림성도 부드럽게 잘 발려서 좋아요 사용시 자극없고 좋았어요 원뿔이라 좋아요 잘 사용할게요!,0.7,"발림, 부드럽, 자극, 자극없, 흔적"
ST_250811_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.11,"27,500",,,제형/사용감,흡수/발림성,3,5점,보통,0,"발림, 부드럽",발림성도 부드럽게 잘 발려서,아누아 TXA 나이아신 흔적 세럼 성분도 순하고 발림성도 부드럽게 잘 발려서 좋아요 사용시 자극없고 좋았어요 원뿔이라 좋아요 잘 사용할게요!,0.7,"발림, 부드럽, 자극, 자극없, 흔적"
ST_250811_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.11,"27,500",,,피부 자극,"순함/저자극, 자극/부작용",3,5점,긍정,2,"자극, 자극없",좋아요 사용시 자극없고,아누아 TXA 나이아신 흔적 세럼 성분도 순하고 발림성도 부드럽게 잘 발려서 좋아요 사용시 자극없고 좋았어요 원뿔이라 좋아요 잘 사용할게요!,0.7,"발림, 부드럽, 자극, 자극없, 흔적"
ST_250813_001,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.13,"27,500",,,수분/유분 밸런스,보습/속건조,1,5점,긍정,1,촉촉,촉촉해짐,효과가 있는지 아직 크게 모르겠지만 꾸준히 써봐야알거같아용! 촉촉해짐,1.0,촉촉
ST_250814_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,,"구매 가치/편의, 피부 고민 해결","추천/재구매, 트러블/모공",2,5점,긍정,3,"추천, 흔적",3통 더 삼 너무 즇고 흔적에 너무좋아요 피브결도 좋아짐 개추천,3통 더 삼 너무 즇고 흔적에 너무좋아요 피브결도 좋아짐 개추천,3.0,"추천, 흔적"
ST_250814_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,,제형/사용감,"끈적임/밀림, 흡수/발림성",4,5점,긍정,2,"끈적, 흡수",끈적임 없이 흡수도 잘되서,피부에 잘 펴발라지고 끈적임 없이 흡수도 잘되서 사용하기 좋았어요. 트러블도 자극적이지 않아서 좋아요 11이라 만족해요!,3.5,"끈적, 만족, 자극, 트러블, 흡수"
ST_250814_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,,"구매 가치/편의, 피부 고민 해결, 피부 자극","자극/부작용, 추천/재구매, 트러블/모공",4,5점,긍정,5,"만족, 자극, 트러블",트러블도 자극적이지 않아서 좋아요 11이라 만족해요,피부에 잘 펴발라지고 끈적임 없이 흡수도 잘되서 사용하기 좋았어요. 트러블도 자극적이지 않아서 좋아요 11이라 만족해요!,3.5,"끈적, 만족, 자극, 트러블, 흡수"
ST_250814_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,,제형/사용감,"끈적임/밀림, 흡수/발림성",1,5점,긍정,4,"끈적, 쫀쫀",효과는 더 써봐야 알겠지만 사용감은 쫀쫀하고 끈적이지 않아요,효과는 더 써봐야 알겠지만 사용감은 쫀쫀하고 끈적이지 않아요,4.0,"끈적, 쫀쫀"
ST_250814_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,한달이상사용,피부 고민 해결,미백/광채,3,5점,긍정,1,칙칙,10 나이아신아마이드와 4 트롬빈산이 함유되어 있어 피부 칙칙함을 개선하고,"10 나이아신아마이드와 4 트롬빈산이 함유되어 있어 피부 칙칙함을 개선하고 기미를 완화하는 데 매우 효과적입니다. 제 피부색이 고르지 않고, 약간의 작은 기미도 있었습니다. 약 한 달 동안 꾸준히 사용했더니 피부색이 많이 밝아진 것 같았고, 기미도 옅어지는 기미가 있었으며, 피부는 더욱 섬세하고 윤기 있게 변했습니다. 에센스는 끈적임 없이 산뜻한 텍스처로 피부에 부담없이 흡수됩니다. 스포이드는 사용이 편리하고 위생적이며 용량을 정확하게 제어할 수 있도록 설계되었습니다.",0.6,"기미, 끈적, 밝아, 산뜻, 칙칙, 흡수"
ST_250814_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,한달이상사용,피부 고민 해결,미백/광채,3,5점,보통,0,기미,기미를 완화하는 데,"10 나이아신아마이드와 4 트롬빈산이 함유되어 있어 피부 칙칙함을 개선하고 기미를 완화하는 데 매우 효과적입니다. 제 피부색이 고르지 않고, 약간의 작은 기미도 있었습니다. 약 한 달 동안 꾸준히 사용했더니 피부색이 많이 밝아진 것 같았고, 기미도 옅어지는 기미가 있었으며, 피부는 더욱 섬세하고 윤기 있게 변했습니다. 에센스는 끈적임 없이 산뜻한 텍스처로 피부에 부담없이 흡수됩니다. 스포이드는 사용이 편리하고 위생적이며 용량을 정확하게 제어할 수 있도록 설계되었습니다.",0.6,"기미, 끈적, 밝아, 산뜻, 칙칙, 흡수"
ST_250814_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,한달이상사용,피부 고민 해결,미백/광채,3,5점,보통,0,기미,"제 피부색이 고르지 않고, 약간의 작은 기미도 있었습니다","10 나이아신아마이드와 4 트롬빈산이 함유되어 있어 피부 칙칙함을 개선하고 기미를 완화하는 데 매우 효과적입니다. 제 피부색이 고르지 않고, 약간의 작은 기미도 있었습니다. 약 한 달 동안 꾸준히 사용했더니 피부색이 많이 밝아진 것 같았고, 기미도 옅어지는 기미가 있었으며, 피부는 더욱 섬세하고 윤기 있게 변했습니다. 에센스는 끈적임 없이 산뜻한 텍스처로 피부에 부담없이 흡수됩니다. 스포이드는 사용이 편리하고 위생적이며 용량을 정확하게 제어할 수 있도록 설계되었습니다.",0.6,"기미, 끈적, 밝아, 산뜻, 칙칙, 흡수"
ST_250814_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,한달이상사용,피부 고민 해결,미백/광채,3,5점,보통,0,"기미, 밝아","약 한 달 동안 꾸준히 사용했더니 피부색이 많이 밝아진 것 같았고, 기미도 옅어지는 기미가 있었으며, 피부는 더욱 섬세하고","10 나이아신아마이드와 4 트롬빈산이 함유되어 있어 피부 칙칙함을 개선하고 기미를 완화하는 데 매우 효과적입니다. 제 피부색이 고르지 않고, 약간의 작은 기미도 있었습니다. 약 한 달 동안 꾸준히 사용했더니 피부색이 많이 밝아진 것 같았고, 기미도 옅어지는 기미가 있었으며, 피부는 더욱 섬세하고 윤기 있게 변했습니다. 에센스는 끈적임 없이 산뜻한 텍스처로 피부에 부담없이 흡수됩니다. 스포이드는 사용이 편리하고 위생적이며 용량을 정확하게 제어할 수 있도록 설계되었습니다.",0.6,"기미, 끈적, 밝아, 산뜻, 칙칙, 흡수"
ST_250814_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,한달이상사용,"수분/유분 밸런스, 제형/사용감","끈적임/밀림, 유분/피지, 흡수/발림성",3,5점,긍정,2,"끈적, 산뜻, 흡수",에센스는 끈적임 없이 산뜻한 텍스처로 피부에 부담없이 흡수됩니다,"10 나이아신아마이드와 4 트롬빈산이 함유되어 있어 피부 칙칙함을 개선하고 기미를 완화하는 데 매우 효과적입니다. 제 피부색이 고르지 않고, 약간의 작은 기미도 있었습니다. 약 한 달 동안 꾸준히 사용했더니 피부색이 많이 밝아진 것 같았고, 기미도 옅어지는 기미가 있었으며, 피부는 더욱 섬세하고 윤기 있게 변했습니다. 에센스는 끈적임 없이 산뜻한 텍스처로 피부에 부담없이 흡수됩니다. 스포이드는 사용이 편리하고 위생적이며 용량을 정확하게 제어할 수 있도록 설계되었습니다.",0.6,"기미, 끈적, 밝아, 산뜻, 칙칙, 흡수"
ST_250814_006,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,,피부 고민 해결,트러블/모공,1,1점,부정,-1,올라옴,눈이랑 볼에 접촉성 피부염인기 주시피부염 올라옴 한동안 개따가워서,이거쓰고 눈이랑 볼에 접촉성 피부염인기 주시피부염 올라옴 한동안 개따가워서 바세린만 발랏음.,-1.0,올라옴
ST_250814_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,재구매,피부 자극,"순함/저자극, 자극/부작용",3,5점,긍정,3,"자극, 자극없",자극없고,자극없고 트러블 없고 순해서 좋아요 피부에 흡수도 잘되고 사용전보다 피부가 맑아진것 같아요. 계속 사용하고 샆어요,1.8,"순해, 자극, 자극없, 트러블, 흡수"
ST_250814_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,재구매,피부 고민 해결,트러블/모공,3,5점,긍정,2,트러블,트러블 없고,자극없고 트러블 없고 순해서 좋아요 피부에 흡수도 잘되고 사용전보다 피부가 맑아진것 같아요. 계속 사용하고 샆어요,1.8,"순해, 자극, 자극없, 트러블, 흡수"
ST_250814_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,재구매,피부 자극,순함/저자극,3,5점,긍정,1,순해,순해서,자극없고 트러블 없고 순해서 좋아요 피부에 흡수도 잘되고 사용전보다 피부가 맑아진것 같아요. 계속 사용하고 샆어요,1.8,"순해, 자극, 자극없, 트러블, 흡수"
ST_250814_007,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,재구매,제형/사용감,흡수/발림성,3,5점,긍정,1,흡수,좋아요 피부에 흡수도 잘되고,자극없고 트러블 없고 순해서 좋아요 피부에 흡수도 잘되고 사용전보다 피부가 맑아진것 같아요. 계속 사용하고 샆어요,1.8,"순해, 자극, 자극없, 트러블, 흡수"
ST_250814_008,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.14,"27,500",,한달이상사용,구매 가치/편의,가성비/가격,1,4점,부정,-2,"가격, 세일",효과가 좋아요 가격대가 좀 비싸지만 세일할때 쟁여둬야하는템,쏘쏘 무난템 무난하면서 효과가 좋아요 가격대가 좀 비싸지만 세일할때 쟁여둬야하는템,-2.0,"가격, 세일"
ST_250815_001,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.15,"27,500","민감성, 여름쿨톤, 미백",재구매,제형/사용감,끈적임/밀림,2,5점,보통,0,끈적,제품 보다는 끈적이고,쿠팡에서 가짜사고 바로 올영가서 사온제품. 나이아신아마이드가 고농축으로 들어가 있어서 좋아요. 제품 보다는 끈적이고 점도있어서 가벼운 제형 좋아하시는 분들에게는 비추천 합니다,-0.5,"가벼운, 끈적, 비추, 제형, 추천"
ST_250815_001,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.15,"27,500","민감성, 여름쿨톤, 미백",재구매,"구매 가치/편의, 제형/사용감","추천/재구매, 흡수/발림성",2,5점,부정,-1,"가벼운, 비추, 제형, 추천",가벼운 제형 좋아하시는 분들에게는 비추천 합니다,쿠팡에서 가짜사고 바로 올영가서 사온제품. 나이아신아마이드가 고농축으로 들어가 있어서 좋아요. 제품 보다는 끈적이고 점도있어서 가벼운 제형 좋아하시는 분들에게는 비추천 합니다,-0.5,"가벼운, 끈적, 비추, 제형, 추천"
ST_250815_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.15,"27,500",,한달이상사용,피부 고민 해결,"미백/광채, 트러블/모공",1,5점,보통,0,"밝아, 흔적",흔적이 사라지지는 않았지만 그래도 피부가 전체적으로 밝아지는 느낌,흔적이 사라지지는 않았지만 그래도 피부가 전체적으로 밝아지는 느낌,0.0,"밝아, 흔적"
ST_250815_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.15,"27,500",,,피부 고민 해결,트러블/모공,1,5점,보통,0,흔적,나면 피부가 하얘진다는 느낌을 받았어요 실제로 흔적 관리에도 도움이 됐습니다,바르고 나서 자고 나면 피부가 하얘진다는 느낌을 받았어요 실제로 흔적 관리에도 도움이 됐습니다,0.0,흔적
ST_250815_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.15,"27,500","민감성, 겨울쿨톤, 잡티, 미백",한달이상사용,"피부 고민 해결, 피부 자극","미백/광채, 자극/부작용",3,5점,긍정,3,"미백, 자극",자극 없이 미백에 도움이 될까 싶어서,"유튜버가 사용하는 걸 보고 자극 없이 미백에 도움이 될까 싶어서 사봤습니다! 향 없고, 일단 색깔이 예뻐서 마음에 들어요. 개인적으로 매일매일 쓰는 건 아니라서 효과가 엄청난지는 모르겠습니다!",1.5,"미백, 자극, 향"
ST_250815_004,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.15,"27,500","민감성, 겨울쿨톤, 잡티, 미백",한달이상사용,구매 가치/편의,상황/편의,3,5점,보통,0,향,"향 없고, 일단 색깔이 예뻐서 마음에 들어요","유튜버가 사용하는 걸 보고 자극 없이 미백에 도움이 될까 싶어서 사봤습니다! 향 없고, 일단 색깔이 예뻐서 마음에 들어요. 개인적으로 매일매일 쓰는 건 아니라서 효과가 엄청난지는 모르겠습니다!",1.5,"미백, 자극, 향"
ST_250815_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.15,"27,500",,,구매 가치/편의,상황/편의,2,5점,보통,0,향,특이한 향이 나는데 크게 거슬리진 않습니다,특이한 향이 나는데 크게 거슬리진 않습니다. 흔적에 좋다고 해서 구매했어요,0.5,"향, 흔적"
ST_250815_005,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.15,"27,500",,,피부 고민 해결,트러블/모공,2,5점,긍정,1,흔적,흔적에 좋다고 해서 구매했어요,특이한 향이 나는데 크게 거슬리진 않습니다. 흔적에 좋다고 해서 구매했어요,0.5,"향, 흔적"
ST_250816_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.16,"27,500",,재구매,피부 고민 해결,트러블/모공,2,5점,보통,0,흔적,기존 쓰던 아누아에서 흔적 세럼 나왔길래 구매해봤어요,기존 쓰던 아누아에서 흔적 세럼 나왔길래 구매해봤어요. 가격구성 좋아요,0.5,"가격, 구성, 흔적"
ST_250816_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.16,"27,500",,재구매,구매 가치/편의,가성비/가격,2,5점,긍정,1,"가격, 구성",가격구성 좋아요,기존 쓰던 아누아에서 흔적 세럼 나왔길래 구매해봤어요. 가격구성 좋아요,0.5,"가격, 구성, 흔적"
ST_250825_001,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.25,"27,500",,한달이상사용,피부 고민 해결,미백/광채,1,5점,보통,0,미백,미백어l 도움되는느낌이예요,나이트루틴어l 사용하는제품이고 나이아신아마이드가 10프로나들어가있어서 미백어l 도움되는느낌이예요! 댜신꾸덕해서 꼭 밤레만 사용해야해요,0.0,미백
ST_250825_002,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.25,"27,500",,,구매 가치/편의,추천/재구매,1,5점,긍정,4,"선물, 재구매, 지인",재구매해봅니다 지인들 선물하기에도 딱좋은듯싶네요,리뷰가 너무좋아서 구매하고 재구매해봅니다 지인들 선물하기에도 딱좋은듯싶네요,4.0,"선물, 재구매, 지인"
ST_250825_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.25,"27,500",,,피부 고민 해결,트러블/모공,4,3점,긍정,1,흔적,흔적에 효과는 전혀 없었어요,"흔적에 효과는 전혀 없었어요. 그냥 보습 효과만 조금 느껴질 뿐이에요. 30ml에 이 가격이라니 너무 비싼 것 같아요. 사용감도 특별히 좋은 점이 없고, 발림성도 무난한 정도라 추천하기 어렵네요. 저는 재구매 의사 전혀 없고, 차라리 다른 제품 사시는 게 나을 것 같아요.",1.4,"가격, 발림, 보습, 재구매, 추천, 흔적"
ST_250825_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.25,"27,500",,,수분/유분 밸런스,보습/속건조,4,3점,긍정,1,보습,그냥 보습 효과만 조금 느껴질 뿐이에요,"흔적에 효과는 전혀 없었어요. 그냥 보습 효과만 조금 느껴질 뿐이에요. 30ml에 이 가격이라니 너무 비싼 것 같아요. 사용감도 특별히 좋은 점이 없고, 발림성도 무난한 정도라 추천하기 어렵네요. 저는 재구매 의사 전혀 없고, 차라리 다른 제품 사시는 게 나을 것 같아요.",1.4,"가격, 발림, 보습, 재구매, 추천, 흔적"
ST_250825_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.25,"27,500",,,구매 가치/편의,가성비/가격,4,3점,보통,0,가격,30ml에 이 가격이라니 너무 비싼 것 같아요,"흔적에 효과는 전혀 없었어요. 그냥 보습 효과만 조금 느껴질 뿐이에요. 30ml에 이 가격이라니 너무 비싼 것 같아요. 사용감도 특별히 좋은 점이 없고, 발림성도 무난한 정도라 추천하기 어렵네요. 저는 재구매 의사 전혀 없고, 차라리 다른 제품 사시는 게 나을 것 같아요.",1.4,"가격, 발림, 보습, 재구매, 추천, 흔적"
ST_250825_003,세럼,아누아_TXA_나이아신_흔적_세럼_30ml_2입,2025.08.25,"27,500",,,"구매 가치/편의, 제형/사용감","추천/재구매, 흡수/발림성",4,3점,긍정,2,"발림, 추천","사용감도 특별히 좋은 점이 없고, 발림성도 무난한 정도라 추천하기 어렵네요","흔적에 효과는 전혀 없었어요. 그냥 보습 효과만 조금 느껴질 뿐이에요. 30ml에 이 가격이라니 너무 비싼 것 같아요. 사용감도 특별히 좋은 점이 없고, 발림성도 무난한 정도라 추천하기 어렵네요. 저는 재구매 의사 전혀 없고, 차라리 다른 제품 사시는 게 나을 것 같아요.",1.4,"가격, 발림, 보습, 재구매, 추천, 흔적"
