product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"지성, 쿨톤, 블랙헤드, 모공",,솔직히 미백보다는 광채?에 가까움. 또 나는 진정에도 조금 효과를 봤음.
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"복합성, 웜톤, 미백, 홍조",한달이상사용,피디알엔 궁금해서 구매했는데 너무 추천드립니다 ㅎㅎ 재구매 하려구요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,,한달이상사용,냉장고에 안넣어놔도 엄청 시원해요 에센스도 엄청 묽지 않아서 남은거 펴바르기도 편해요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,,한달이상사용,매번 구매하는 거예요. 아누아 세럼도 좋은데 팩은 간편해서 더 좋아요.
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,,한달이상사용,믿고 쓰는 아누아.. 세럼 팩은 다좋아요. 수분가득해서 확실히 매끈하게 충전되는 느낌이에요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,4점,,,세일할때 구매해서 저렴하게 득템했습니다! 촉촉하고 두께감도 적당하고 앰플 낭낭하게 잘 들어있는 제품입니더! 전반적으로 만족오
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,3점,"복합성, 가을웜톤, 잡티, 미백",한달이상사용,와 대박이다 할만한 효과는 없지만 그래도 뭔가 약간? 뽀얀해지는 느낌 나요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,"지성, 겨울쿨톤, 각질, 트러블",,요즘 피부가 다 트고 각질 파티라서 진정 수분을 위해서 사봤어요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,4점,,,"선물용으로 구매합니다
다들 좋다고 하네요
만족합니다 좋아요"
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,4점,,,"지인 선물용으로 구매했어요
좋아했으면 좋겠네요
가격대비 좋은거 같아요"
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,,,I love this brand and i always buy something
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,"지성, 여름쿨톤, 잡티, 트러블",,무난해요 근데 진정마스크는 다른 대체품이 너무 많기 때문에 저는 굳이 안 살 것 같아요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,,한달이상사용,"새일항 때 사서 쟁여뒀는대
가성비 좋으네요
촉촉하고 굳입미다"
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,,한달이상사용,"엄청 촉촉하긴 하네여
아누아 이런저런 제품 쓰거 있는데
이게 제일 나은듯.. 나머지 제품은 효과를 모루게따"
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,"지성, 봄웜톤, 잡티, 미백",한달이상사용,피부진정에진짜좋아요 시트팩별로안좋아하는데 쟁여두는템
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,,한달이상사용,와 이거 진짜 좋음 화장하기전에 하면 진짜 최에고입니다진짜로
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,,,별기대 없이 쓴건데 다음날 피부 환해져서 진짜 놀랐어요;;
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,,"한달이상사용, 재구매",이건 딘짜 내 인생 마스크팩임 이거 쓰고 머리말리고 화장하면 걍 끗
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.23,5점,,한달이상사용,옛날에 썻을땐 별로였는데 다시 써보니까 너무 좋아용 너므 짧개 붙이면 효과가 별로 없는 거 같아요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,한달이상사용,없음 또사고 또사는템이예요. 앰플보다 이게 좋아서 손이 자주 가요
