product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.14,5점,,,이 제품으로 세안하다 다른 제품으로 세안하니 차이가 확 느껴졌어요~자극없이 깨끗하고 좋아서 재구매 합니다.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.14,5점,,한달이상사용,"이거 너무좋아요 ㅠㅠ 화장도 잘 지워지는데, 자극도 덜 하고 눈애 들어갓을때 가장 안아팟음"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.14,5점,,,아누아 제품 여러개 사용중이라 폼클렌징듀 한번 구매해봤어요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.14,5점,,,제가 이제품을 사서 사용해보니깐 깔끔하게 씻겨져서 만족이예요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.14,5점,"복합성, 여름쿨톤, 각질, 트러블",,"동생이 트러블때메 고민이라 구입했어요
제가 써도 무난하고 괜찮"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.14,5점,,,세정력도 너무 좋고 진짜 이거 쓰고 피지나 모공 싹 없어짐 강추드림ㅜㅜ
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.14,4점,,,잘 사용하고있어요! 다 쓰고 또 재구매해서 사용하고있습니다
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.14,5점,,한달이상사용,알갱이가 있는 타입인데도 자극없이 묵은 각질을 없애줘요 추천합니당
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.14,5점,"복합성, 여름쿨톤, 트러블, 홍조",,너무 촉촉하고 바하 들어있어서 그런지 코 옆에 피지가 안 생겨요 ㅠ.ㅠ 너무 감동... 엄청 촉촉해서 겨울에 쓰기 정말 좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.14,5점,"건성, 여름쿨톤, 잡티, 주름",,진짜너무좋아요제발사세요 아니그냥사지마세요저만쓸래요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.13,5점,,한달이상사용,좋아요! 진정효과도 나름 있는듯?? 잘쓰고있어요~! 굿굿
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.13,4점,,한달이상사용,"피지가 쏙 빠지는지는 잘 ㅂㄷ$모르겠고
세정력무난하고 자극이 없이 순해요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.13,5점,,한달이상사용,"제품을 한 달 동안 꾸준히 사용해 본 결과 정말 만족스럽습니다. 처음 구매했을 때도 좋았지만, 시간이 지나면서 효과가 더 확실하게 느껴졌습니다. 피부 자극도 없고 사용감이 편안해서 계속 손이 갑니다. 올리브영에서 구매하니 배송도 빠르고 포장도 꼼꼼해 믿고 살 수 있었습니다. 재구매 의사 확실하고 주변에도 추천하고 싶습니다."
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.13,5점,,한달이상사용,자극이.. 쫌 있고 근데 세정력은 Good 거품 부드럽게 굿
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.13,5점,,,민감성 클렌징폼으로 유명해서 구매해봤는데 좋은거 같아용
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.13,5점,,"한달이상사용, 재구매","사용한 지 한 달 정도 되었는데, 처음부터 지금까지 정말 만족스럽게 잘 쓰고 있습니다. 작은 부분까지 세심하게 신경 쓴 느낌이 들고, 품질도 기대 이상이에요. 매일 사용할 때마다 ‘이 제품 사길 잘했다’는 생각이 들어요. 다음에도 꼭 다시 구매하고 싶을 만큼 마음에 드는 제품이었습니다. 오랜만에 정말 기분 좋은 소비였어요."
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.13,5점,,재구매,확실히 순하고 좋아요 남자친구 피부가 갑자기 안좋아져서 구매했는데 !! 꽤 효과를 보고 있는거 같습니다~~! 재구매 의사 있음
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.13,5점,,,올영 알바할 때 아누아한테 받앗는데 넘 만족해서 내돈내산 재구매요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.12,5점,,,"생각보다 거품이 풍성하고 부드러워서 자극 없이 세안할 수 있고,
세안 후에도 당김이 거의 없어서 너무 만족했어요.
어성초 성분이 있어서 그런지 붉은기 진정도 은근히 잘 되고,
BHA 덕분인지 코 주변 블랙헤드랑 막힌 모공도 조금씩 깨끗해지는 느낌이 있어요.

데일리로 쓰기 부담 없고
지성–복합성 피부나 블랙헤드 고민 있는 분들한테 특히 잘 맞을 것 같은 제품"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.12,5점,,,뽀독쪼독 잘 씻기는 느낌이 있어요 할인 안 해서 조금 아쉽긴 한데요ㅠ
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.12,5점,,,"아침 세안 시 꾸준히 사용하고 있어요. 벌써 두통째네요.
약모밀가루가 아주 곱게 들어가 있어서 모공 구석구석 잘 클렌징 해주는 제품이에요
요거 사용하고 나서부터 큰 뾰루지는 확실히 덜 올라옵네당"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.12,5점,,한달이상사용,엄청 맘에드는 클렌징폼은아니지만 그냥 한번쯤 써볼만하고 무난함 근데 아누아제품은 대체적으로 지복합피부한테는 보통은하는듯
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.12,5점,,,자기 피부에 맞는 클렌징을 모르겠다 하면 쓸 클렌징폼?!?!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.12,5점,,재구매,사용 후 개선 나쁘지 않아요!! 꾸준히 잘 쓰면 더 알것 같애요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.12,5점,,한달이상사용,아누아 어성초 폼클렌징 미쳤어요!! 거품도 잘 나요 촉촉하고
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.12,5점,"트러블성, 가을웜톤, 트러블",,클렌징폼을 사면서 써봤는데 역시 아누아 브랜드는 믿고 쓰는 것 같습니다
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.12,5점,,,세정력이 좋으면서도 자극없어서 애용하고 있습니다. 추천합니다
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.12,5점,,,좋아요 세안하고 피부가 막 당기거나 하지도 않고 잘 맞아요!!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.11,5점,,한달이상사용,어성초 짱 조아요 하하 계속 쓰니까 내성이 생긴 거 같기두 하고
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.11,5점,"트러블성, 가을웜톤, 잡티, 트러블",한달이상사용,코에 피지가 많은데 좋은 거 같습니다 화장 지울 떠 2차 세난 용으로 잘 쓰고 있어요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.10,5점,,"한달이상사용, 재구매",2차 세안용으로 잘 사용했습니다 자극적이지 않아 좋아요 만족
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.10,5점,,,구매하고 후회하지 않아요 너무 잘 구매한 것 같습니다 다 사용하면 재구매할 것 같아요 인생템 피부결이 바뀜
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.10,5점,,한달이상사용,알갱이같은게 들어있어서 민감성은 조금 자극이 있을 것 같아요 지성피부는 너무 잘쓰고 있습니당
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.10,5점,,한달이상사용,지성 피부라 세정력을 제일 중요시하는데 세안 후에 너무 개운해서 좋아요옹
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.09,3점,"복합성, 쿨톤, 잡티, 미백",,가격 대비 사용감이 전반적으로 만족스럽습니다. 할인 행사하면 또 구매할 의사 있습니다. 양이 넉넉하지 않은 것은 매우 아쉽네요.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.09,5점,"복합성, 봄웜톤, 미백, 트러블",한달이상사용,클렌징오일과 같이 쓰려고 구매했어요. 무난탬으로 쓰기 좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.09,5점,"건성, 봄웜톤, 잡티, 트러블",,알갱이가 있는 것 치고 민감건성이 사용하기에 자극도 없고 촉촉하고 세정력도 꽤 좋습니다. 데일리 세정으로 사용하려 샀는데 아직까지 큰 자극없이 꽤 잘 사용하고 있기 때문에 추천합니다.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.09,4점,,,"먼가 알갱이가 있음
세정력이나 거품나는거너 뭐 다른 건 무난한데 냄새가 개구림ㅠ뭐지싶음"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.09,5점,,,"클렌징폼에 어성추 가루가 콕쿅 박혀 있고 눈으로도 입자가 보여요. 하지만 스크럽제처럼 거칠지않고 부드러워서 피부에자극이 가지 않으니 걱정 안하셔도 돼요!
세안후 피부가 당기거나 건조한 느낌없이
살짝 촉촉하게 막이 씌워진느낌이에요
​
속건조까지 있는 저는 너무 만족하는 제품이에요
​"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.09,5점,,,데일리로 사용하기에 순한 느낌은 아니예요. 세정력 좋고 거품도 잘나네요. 씻고 나면 건조한느낌이 드는 폼들이 있는데 얘는 안건조해서 좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.09,5점,,,50대인데 이나이에두 면연력이 떨어져서인가 여드름이 나와 사용중이예요~ 여드름도 덜하고 클렌징도 잘도는것같고 좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.09,5점,,,여드름 피부에 쓰면 좋을 것 같아서 구매했어요 무난하게 잘 쓸 것 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.09,3점,,,순하긴함 근데 정말 폼클렌징 다른효과는 못봄 딱 폼클렌징 자극없이 순한걸로 쓰기 조은듯 굿굿
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.09,5점,,한달이상사용,친구한테 추천받고 주문했는데 만족하면서 쓰고 있어요. 재구매의사 있습니당!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.09,4점,"복합성, 여름쿨톤, 각질, 블랙헤드",한달이상사용,자극이 살짝 느껴지는 폼클렌징이에요 제품자체가 나쁜게아니라 각질제거성분과 알갱이가 있어서 그런거같아용 세정력 나쁘지않고 괜찮아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.08,4점,,,"여드름 피부에 좋다고 해서 구매했어요.
세안후 당김이 느껴지지 않아서 좋아요."
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.08,4점,,재구매,"알갱이가 있어서 자극이 없진 않지만 전반적으로 순해여
뽀송한 얼굴을 원하신다면 사용해보셔요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.08,5점,,한달이상사용,블랙헤드와 모공관리를 위해서 구매한건데 그 효과는 잘 모르겠지만 자극없고 세정력은 좋은 듯 합니다
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.08,5점,"건성, 쿨톤, 모공","한달이상사용, 재구매",모공이 고민이라 구매해봤어요 꾸준히 쓰니깐 효과가 나타나내요!!!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.07,5점,,,몇번을 다시 사는건지도 모르겠어요 사실 지금도 집에 있는데 마지막 세일이라고 원플원 하길래 쟁여둔거임ㅠㅋㅋㅋㅋ 여드름이 많은 피부는 아니라서 잘 모르겠는데 주기적으로 나던 큰 여드름이 얘 쓰고 나서부터 안 나요 좋아용
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.07,5점,,,최고의 클렌징폼 ㅎㅎ 이거 쓰니까 피부가 맨들뽀송하니 좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.07,5점,,재구매,늘 사용하던 제품입니다.행사하기에 구매했습니다.배송도 빠릅니다.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.07,5점,,,"울 어무니 픽
클렌징은 아누아만 써요
모공까지 씻기는 기분이 듦"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.07,5점,,한달이상사용,동생 사줬는데 이거만 쓰네요 효과 괜찮은가봐요 여드름 좀 줄어든것같기도하고
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.06,5점,,,클렌징폼은 항상 아누아꺼만 써요. 한번 바람폈다가 피부가 화냈어요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.06,5점,"복합성, 웜톤, 미백, 블랙헤드",,좋아요!! 저의 인생템이랄까? 추천합니다 모든면에서 추천!!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.06,4점,,,사용한지 얼마 안지났는데 요즘 여드름이 너무 심해서 폼 클렌징을 바꿔봤는데 너무 좋았어요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.27,5점,,한달이상사용,"거품이 엄청 나진 않은데 되게 순해요
얼굴에 기름 많이 올라오시는 분들이 쓰기 좋은 것 같아요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.27,5점,"지성, 웜톤, 블랙헤드",,몇 통째 쓰는 중인데 촉촉하게 마무리되어서 좋아요^_^ 짱
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.27,5점,"복합성, 가을웜톤, 각질, 블랙헤드",,아누아 클렌징오일도 쓰고있는데 조합이 좋아요 어성초 좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.27,5점,,한달이상사용,"이거 진짜 좋아요 재구매 할겁니다
너무너무 좋아요 ㅠㅠㅠㅠ"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.27,5점,,한달이상사용,자극없이 클렌징 하기 좋아요!! 클렌징 꼼꼼흐게 보고 구매하는데 만족합니다
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.26,5점,,,아직 안써봤는데 후기도 좋고 광고도 많이 해서 기대됩니더 좋을 고 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.26,5점,"지성, 웜톤, 주름, 각질",,일단 너무 순하고 얘때문인지는 모르겠는데 트러블 ㄷ들어갔어요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.26,5점,,한달이상사용,올영세일할때 쟁여놓고쓰고있어요~~맘에드는제품이에요^^
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.26,5점,,한달이상사용,진정성분이 가득해서 그런지 세안후에도 얼굴 안당기고 너무 좋은거 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.26,5점,"건성, 웜톤, 블랙헤드, 민감성",한달이상사용,"제형이 꾸덕해서 거품이 잘 나요
그런데 손에 쫙 달라붙어서 거품으로 안풀어지는애들이 좀 있어요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.26,5점,,,우연히 지인의 찬스로 사용한후 계속구매해서 사용하고있어요.너무좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.25,5점,,한달이상사용,항상 믿고 쓰는 제품입니다! 친구들한테도 추천하니 다들 만족하는 제품이에요 ㅎㅎ
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.13,5점,,,피부가 너무 좋아졌어요. 너무 감사합니다.굿 깔끔해요!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.12,5점,,재구매,피부가 너무 좋아졌어요. 너무 감사합니다.굿 깔끔해요!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.12,4점,,,산뜻 저자극 재구매 의사 있음 지성한테 좋음 거품 잘 나는 게 장점
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.04,4점,,,광고가 정말 많이 떠서 고민하다가 이번 올영 세일때 발견해서 구매해봤어요 어제 하루 사용했는데 세정력은 괜찮은편인 것 같아요! 근데 사용 이후로 피부가 좀 울긋불긋한데 어제오늘 컨디션 때문인지 좀 더 써봐야 알 것 같아요!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.04,5점,,한달이상사용,자극없어요!! 여드름도 눈에 띄게 줄었어요 담에도 이거 살거에요!!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.04,5점,,,이거 쓰고 진짜 여드름 안 나요 ... 제가 여름에 여드름으로 고생했는데 클렌징폼 이거로 바꾸고 나서 진짜 좁쌀만 몇개 나고 말지 거의 거의 안 나요 ! 신기해요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.03,5점,,,피지가 많이 올라오는 지성 피부에 좋고 세정력도 좋은 어성초폼
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.03,3점,"지성, 피지과다, 모공",,"피부가 예민하다? 세안 후 속당김을 느끼고싶지않다?
이런분들께 ㅊㅊ해욤
세정력이 조금 떨어지긴 하는데 2차세안으로 나눠서하면 ㄱㅊ아요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.03,5점,,,알갱이가 들어있어서 뽀득뽀득 잘 닦이는 느낌이에요 좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.03,5점,,,지성 피부에 좋은 것 같아요 무난하니 잘 쓰고 잇습니다. 추천
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.03,5점,,,이거 주변에서 클렌징오일이랑 쑤면 블랙헤드도 없어지고 좋아고 해서 사봤는데 좋운고 같아요!!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.03,4점,"지성, 웜톤, 각질, 블랙헤드",,"클레이처럼 걸쭉한 타입이예요.
저는 극지성이라 뽀득거리는 마무리감이 좋은데
마무리감이 좀 미끌거려서 그닥,,
미끌거려서 세정이 잘되는지 의구심이 들더라구요."
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.03,5점,,한달이상사용,메이크업이 부드럽게 녹아서 세안할 때 피부가 당기지 않아요. 향도 은은해서 데일리로 쓰기 부담 없어요.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.03,5점,,,극극극지성인 저는 아침 세안용으로 사용해주는데 땅기지 않고 딱 좋습니다! 제 피부가 넘 극지성이라 다른 피부에게는 어떨지 모르겠지만 전 좋았습니다!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.03,5점,,,좋아요 무난하게 사용합니다 세일때마다 구매 하려고요!!!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.02,5점,,,이거 제가 쓰고 싶어서 샀는데 아빠가 더 좋아해서 재구매 했어요 저랑 아빠 둘 다 지성이고 아빠는 심한 여드름성 피분데 이걸로 클렌징하고 피부 좋아지셨어요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.02,5점,,,"사랑하게 만드네 진짜 너무 좋아여 피부 짱 조아짐 ㅎ
자극도없어여"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.02,5점,"트러블성, 봄웜톤, 잡티, 미백",,트러블 자극 없이 쓰기 좋아요. 여드름이 좀 줄어드는 듯 해요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.02,3점,,,좀 더 써봐야 할 것 같은데 어성초라 향은 좀 호불호... 있을 거 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.02,5점,,한달이상사용,향도 자극적이지 않고 은은해서 세안만으로 기분이 나아지는 느낌임
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.02,5점,,,세정력도 좋고 촉촉해서 잘사용하고 있어요 마음에 듭니다용
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.02,5점,,,전부터 써보고 싶엇는데 이번에 세일하길래 구매해봤어요!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.01,5점,,"한달이상사용, 재구매",아빠 지성이라 사드렸는데 좋대요 뽀득뽀득하고 자극도 없거요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.01,5점,,,"아누아제품 자주 구매하는데..
세안제는 처음 사네요~
제 피부와 잘 맞았으면 좋겠어요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.01,5점,,"한달이상사용, 재구매",항상 잘 구매 할 사용 중입니다. 너무 좋아요. 모두들 사용 해 보세요.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.01,5점,,,민감성 피부라 클렌징제품 유목민이였는데 아누아 어성초 패드 썼을때 피부가 좋아보이길래 제 피부가 어성초랑 잘 맞는것 같아서 클렌징용품도 아누아껄로 바꾸니까 피부 뒤집어지지도 않고 좋더라구요 당분간 정착하려구요!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.01,5점,,,"처음 구매하는 제품입니다.
잘 사용할께요
감사합니다.
좋아요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.01,5점,"민감성, 쿨톤, 주름",한달이상사용,세정력도 좋고 순해서 트러블 및 지성피부가 사용하기 딱인 것 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.01,5점,,,올영직원분 추천으로 샀는데 생각보다 세정력좋고 잘지워져요!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.12.01,5점,,,자극없이 모공에 좋은 거 같아요 한번 사용해보세용 추천합니당
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.30,5점,,,"비플레인 녹두콩 -> 센카 딥클렌징(하얀색) -> 아누아!

유목민이라 이거저거 다 써보는 중입니다!
센카 건 일본에서 사온 거 쓰다가 한국 거 써보니까 성분이 다른지? 너무 오래 한 제품만 썻는지...? 피부 트러블이 생기더라구요. 슬슬 바꿔야겠다~ 했는데 아누아 클렌징오일 쓰고 있는데 만족스러워서, 아누아 딥클렌징폼도 써보자!해서 구매해봤습니다!

얘도 비플레인 녹두콩처럼 스크럽..같은 알갱이들이 있어요.
피부 민감하고 순하면 안맞겠다 싶었어요
저는 수부지 복합성에 피부도 예민한 편인데, 트러블이 생기거나 하진 않았어요!

아누아 클렌징 오일로 선크림/화장 지우고, 2차 세안하는 용도로 썼습니다. 아침 세안용으론 자극이 좀 있을 것 같아서요

아무튼 역시 아누아.. 괜찮네요!
담에 비플레인 써보고 둘 중에 뭘로 정착할지 고민해봐야겠어요!"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.30,5점,,,여드름에 좋다고 추천받아서 샀어요. 잘 지워지고 좋은 것 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.30,5점,,재구매,어성초 제품이라 피부 진정에 도움되고 클렌징뒤엔 산뜻한 느낌이 들어요.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.30,5점,"복합성, 겨울쿨톤, 트러블, 블랙헤드",재구매,이걸로 세안하고나면 정말 좋아요 피부가 부드러워지고 여드름에도 효과 있어요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.30,5점,"건성, 쿨톤, 트러블, 블랙헤드",,석시닉?라인도 잘 써서 이번에 한번 이 제품으로 구매해봤어요!! 메이크업 후에 세안 용도로 사용중입니다~ 조아용
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.30,5점,,,자극이 정말 없습니다!! 그래서 그런지 세정력이 조금은 아쉬워요 ㅠㅠㅠ
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.30,5점,,재구매,세일이라 사봤습니당 민감성에도 꽤나 좋아요 촉촉해요!!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.30,5점,,한달이상사용,몇통 쓴지 모르겠음 세정력 좋고 소량에도 거품 잘 남 근데 알갱이 때문에 민감성은 비추
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.30,5점,"복합성, 여름쿨톤, 잡티, 미백",,저한테는 별로 효과가 없었는데 오빠는 엄청 잘 맞아요 거품 조금만 해도 잘 나요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.27,5점,"복합성, 가을웜톤, 홍조",한달이상사용,확실히 코피지는 없어지고 여드림도 잘 안생겨요!! 오일이랑 같이 써야지 더 좋은 느낌
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.27,4점,,한달이상사용,"폼이 좀 묽은거 같아요.
거품은 괜찮게 나요.
나쁘지는 않아요."
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2025.11.27,4점,"민감성, 쿨톤, 잡티, 미백",,피부 자극없이 순하게 잔여물 같은 것도 느껴지지 않고 향도 쎄지 않아서 좋아요
