리뷰ID,제품군,제품명,날짜,가격,스킨타입,태그,대분류,소분류,정보밀도(대분류수),별점,긍부정,감성점수,매칭키워드,추출문장,clean_text,리뷰_평균점수,전체_매칭키워드
FC_251031_010,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.10.31,"23,900원",,재구매,피부 고민 해결,트러블/모공,3,5점,보통,0,여드름,두번째 구매중 여드름 피부인데,두번째 구매중 여드름 피부인데 자극없고 각질제거도 되요 당김도 거의없고 좋아요,1.7,"당김, 여드름, 자극, 자극없"
FC_251031_010,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.10.31,"23,900원",,재구매,피부 자극,"순함/저자극, 자극/부작용",3,5점,긍정,3,"자극, 자극없",자극없고,두번째 구매중 여드름 피부인데 자극없고 각질제거도 되요 당김도 거의없고 좋아요,1.7,"당김, 여드름, 자극, 자극없"
FC_251031_010,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.10.31,"23,900원",,재구매,수분/유분 밸런스,보습/속건조,3,5점,긍정,2,당김,각질제거도 되요 당김도 거의없고,두번째 구매중 여드름 피부인데 자극없고 각질제거도 되요 당김도 거의없고 좋아요,1.7,"당김, 여드름, 자극, 자극없"
FC_251031_011,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.10.31,"23,900원","복합성, 여름쿨톤, 잡티, 각질",한달이상사용,구매 가치/편의,상황/편의,1,5점,긍정,1,향,향도 좋고 무엇보다 사용할때 기분이 좋아요,순하고 깨끗하게 닦이는것 같아서 좋아요. 향도 좋고 무엇보다 사용할때 기분이 좋아요,1.0,향
FC_251031_013,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.10.31,"23,900원",,재구매,수분/유분 밸런스,보습/속건조,2,5점,긍정,3,당김,피부당김이 하나도 없이 세정력까지 좋습니다,피부당김이 하나도 없이 세정력까지 좋습니다. 쓰고나면 모공도 작아져요,1.5,"당김, 모공"
FC_251031_013,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.10.31,"23,900원",,재구매,피부 고민 해결,트러블/모공,2,5점,보통,0,모공,쓰고나면 모공도 작아져요,피부당김이 하나도 없이 세정력까지 좋습니다. 쓰고나면 모공도 작아져요,1.5,"당김, 모공"
FC_251031_014,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.10.31,"23,900원",,재구매,수분/유분 밸런스,유분/피지,2,5점,보통,0,"유분, 유분기",유분기를 잡아줘서 하루 종일 뽀송해요,유분기를 잡아줘서 하루 종일 뽀송해요. 번들거리지 않아요 추천 드려요 !,1.0,"번들, 유분, 유분기, 추천"
FC_251031_014,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.10.31,"23,900원",,재구매,"구매 가치/편의, 수분/유분 밸런스","유분/피지, 추천/재구매",2,5점,긍정,2,"번들, 추천",번들거리지 않아요 추천 드려요,유분기를 잡아줘서 하루 종일 뽀송해요. 번들거리지 않아요 추천 드려요 !,1.0,"번들, 유분, 유분기, 추천"
FC_251101_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.01,"23,900원","건성, 웜톤, 잡티, 주름",,수분/유분 밸런스,유분/피지,1,3점,긍정,1,피지,"피지쏙이라는 말이 없었으면 그냥저냥 좋은 클렌징폼일 것 같은데, 피지쏙은 절대 아니에요","피지쏙이라는 말이 없었으면 그냥저냥 좋은 클렌징폼일 것 같은데, 피지쏙은 절대 아니에요. 이걸로 피지 쏙 될거라고 기대하고 구매하지 마세요",0.5,피지
FC_251101_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.01,"23,900원","건성, 웜톤, 잡티, 주름",,수분/유분 밸런스,유분/피지,1,3점,보통,0,피지,이걸로 피지 쏙 될거라고 기대하고 구매하지 마세요,"피지쏙이라는 말이 없었으면 그냥저냥 좋은 클렌징폼일 것 같은데, 피지쏙은 절대 아니에요. 이걸로 피지 쏙 될거라고 기대하고 구매하지 마세요",0.5,피지
FC_251102_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,"한달이상사용, 재구매",구매 가치/편의,"상황/편의, 추천/재구매",1,5점,긍정,2,"데일리, 추천",데일리로 사용하기 좋아요 추천 드려요,색상이 자연스러워서 너무 마음에 들어요. 데일리로 사용하기 좋아요 추천 드려요 !,2.0,"데일리, 추천"
FC_251102_002,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,"한달이상사용, 재구매",피부 고민 해결,미백/광채,2,5점,긍정,2,환해,"피부가 환해진 느낌이에요, 정말 좋아요","피부가 환해진 느낌이에요, 정말 좋아요. 피부 톤이 균일해졌어요 추천 드려요 !",1.5,"추천, 환해"
FC_251102_002,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,"한달이상사용, 재구매",구매 가치/편의,추천/재구매,2,5점,긍정,1,추천,피부 톤이 균일해졌어요 추천 드려요,"피부가 환해진 느낌이에요, 정말 좋아요. 피부 톤이 균일해졌어요 추천 드려요 !",1.5,"추천, 환해"
FC_251102_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원","건성, 봄웜톤, 각질, 트러블",한달이상사용,"구매 가치/편의, 피부 고민 해결, 피부 자극","상황/편의, 자극/부작용, 트러블/모공",3,5점,긍정,3,"모공, 자극, 화장",화장 지울 때 써요 모공이 더 잘 씻기는 느낌이에요 알갱이가 살짝 자극적일 때도 있어요,화장 지울 때 써요 모공이 더 잘 씻기는 느낌이에요 알갱이가 살짝 자극적일 때도 있어요,3.0,"모공, 자극, 화장"
FC_251102_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,재구매,피부 고민 해결,트러블/모공,3,5점,보통,0,여드름,이걸 쓰고 진짜 여드름이 좀 줄어든 것 같다고 느꼈습니다,"이걸 쓰고 진짜 여드름이 좀 줄어든 것 같다고 느꼈습니다. 저희 언니는 알갱이 같은게 느껴지면 얼굴에 자극이 가는 느낌이라고 오히려 뭐 날 것 같다고 안 썼는데, 한 번 써보고 계속 쓰고있습니다. 그리고 세안 후 빨리 건조해지지 않아서 좋아요.",0.7,"건조, 여드름, 자극"
FC_251102_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,재구매,피부 자극,자극/부작용,3,5점,부정,-1,자극,저희 언니는 알갱이 같은게 느껴지면 얼굴에 자극이 가는 느낌이라고,"이걸 쓰고 진짜 여드름이 좀 줄어든 것 같다고 느꼈습니다. 저희 언니는 알갱이 같은게 느껴지면 얼굴에 자극이 가는 느낌이라고 오히려 뭐 날 것 같다고 안 썼는데, 한 번 써보고 계속 쓰고있습니다. 그리고 세안 후 빨리 건조해지지 않아서 좋아요.",0.7,"건조, 여드름, 자극"
FC_251102_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,재구매,수분/유분 밸런스,보습/속건조,3,5점,긍정,3,건조,그리고 세안 후 빨리 건조해지지 않아서 좋아요,"이걸 쓰고 진짜 여드름이 좀 줄어든 것 같다고 느꼈습니다. 저희 언니는 알갱이 같은게 느껴지면 얼굴에 자극이 가는 느낌이라고 오히려 뭐 날 것 같다고 안 썼는데, 한 번 써보고 계속 쓰고있습니다. 그리고 세안 후 빨리 건조해지지 않아서 좋아요.",0.7,"건조, 여드름, 자극"
FC_251102_005,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,,구매 가치/편의,가성비/가격,1,4점,긍정,2,세일,너무 좋아서 이번 블프 세일 때 쟁여두려고 샀어요 진짜 짱입니다,너무 좋아서 이번 블프 세일 때 쟁여두려고 샀어요 진짜 짱입니다,2.0,세일
FC_251102_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원","건성, 여름쿨톤, 모공, 탄력",,피부 고민 해결,트러블/모공,1,5점,부정,-3,트러블,하 요즘 안나던 트러블 올라와서,하 요즘 안나던 트러블 올라와서 한 번 사봤습니다 아누아 라인 다 괜찮으니 폼도 좋겠죠 머,-3.0,트러블
FC_251102_007,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,한달이상사용,구매 가치/편의,상황/편의,1,5점,긍정,2,향,향이 너무 좋아서 매일 사용하고 싶어요,향이 너무 좋아서 매일 사용하고 싶어요. 기분 전환에 딱이에요. 추천 드려요!,1.5,"추천, 향"
FC_251102_007,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,한달이상사용,구매 가치/편의,추천/재구매,1,5점,긍정,1,추천,추천 드려요,향이 너무 좋아서 매일 사용하고 싶어요. 기분 전환에 딱이에요. 추천 드려요!,1.5,"추천, 향"
FC_251102_009,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,재구매,"피부 고민 해결, 피부 자극","자극/부작용, 트러블/모공",2,4점,긍정,4,"자극, 트러블",진짜 자극이 하나도 없고 트러블도 많이 사라져서 좋아요 진짜 짱,진짜 자극이 하나도 없고 트러블도 많이 사라져서 좋아요 진짜 짱,4.0,"자극, 트러블"
FC_251102_010,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원","트러블성, 겨울쿨톤, 잡티, 각질",한달이상사용,수분/유분 밸런스,보습/속건조,3,3점,보통,0,수부지,수부지라 약알칼리성도 필요해서,수부지라 약알칼리성도 필요해서 구매했는데 무난하게 쓰기 괜찮아요 민감성 여드름피분데 뒤집어짐없이 좋아요,1.7,"뒤집, 민감, 수부지, 여드름"
FC_251102_010,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원","트러블성, 겨울쿨톤, 잡티, 각질",한달이상사용,"피부 고민 해결, 피부 자극","순함/저자극, 트러블/모공",3,3점,긍정,1,"민감, 여드름",무난하게 쓰기 괜찮아요 민감성 여드름피분데,수부지라 약알칼리성도 필요해서 구매했는데 무난하게 쓰기 괜찮아요 민감성 여드름피분데 뒤집어짐없이 좋아요,1.7,"뒤집, 민감, 수부지, 여드름"
FC_251102_010,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원","트러블성, 겨울쿨톤, 잡티, 각질",한달이상사용,피부 자극,자극/부작용,3,3점,긍정,4,뒤집,뒤집어짐없이 좋아요,수부지라 약알칼리성도 필요해서 구매했는데 무난하게 쓰기 괜찮아요 민감성 여드름피분데 뒤집어짐없이 좋아요,1.7,"뒤집, 민감, 수부지, 여드름"
FC_251102_011,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,한달이상사용,수분/유분 밸런스,보습/속건조,1,5점,긍정,2,촉촉,아누아 너무 순하고 촉촉하고 잘지워지고 그냥 사샘 너무 조아용,아누아 너무 순하고 촉촉하고 잘지워지고 그냥 사샘 너무 조아용,2.0,촉촉
FC_251102_012,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,한달이상사용,피부 고민 해결,트러블/모공,2,5점,보통,0,트러블,트러블도 안나서,거품도 잘나고 트러블도 안나서 이 폼클만씁니다 두개구성이라 할인할때 사는게 젤 좋아요,0.5,"구성, 트러블"
FC_251102_012,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.02,"23,900원",,한달이상사용,구매 가치/편의,가성비/가격,2,5점,긍정,1,구성,이 폼클만씁니다 두개구성이라 할인할때 사는게 젤 좋아요,거품도 잘나고 트러블도 안나서 이 폼클만씁니다 두개구성이라 할인할때 사는게 젤 좋아요,0.5,"구성, 트러블"
FC_251103_002,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.03,"23,900원","복합성, 웜톤, 미백, 블랙헤드",,피부 자극,순함/저자극,1,5점,긍정,1,민감,구입하셨어요 어성초라 민감한피부에 잘 맞았으면 좋겠네요,엄마가 사용하시려고 구입하셨어요 어성초라 민감한피부에 잘 맞았으면 좋겠네요,1.0,민감
FC_251103_005,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.03,"23,900원",,,피부 고민 해결,트러블/모공,1,5점,부정,-3,트러블,샀어요 아무거나 막 쓰면 트러블 바로 올라오는데,친구집에서 써보고 좋아서 샀어요 아무거나 막 쓰면 트러블 바로 올라오는데 이건 좋네요,-3.0,트러블
FC_251103_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.03,"23,900원",,,수분/유분 밸런스,보습/속건조,2,5점,긍정,2,당김,당김도 없고,지금 아침세안용으로 쓰는데 거품도 잘나고 당김도 없고 화장도 잘 지워지고 피부고 좀 좋아진듯,1.0,"당김, 화장"
FC_251103_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.03,"23,900원",,,구매 가치/편의,상황/편의,2,5점,보통,0,화장,화장도 잘 지워지고,지금 아침세안용으로 쓰는데 거품도 잘나고 당김도 없고 화장도 잘 지워지고 피부고 좀 좋아진듯,1.0,"당김, 화장"
FC_251104_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.04,"23,900원",,,수분/유분 밸런스,유분/피지,1,5점,긍정,1,산뜻,산뜻하고 거품도 많고 사용하고 나 면 좋아요,산뜻하고 거품도 많고 사용하고 나 면 좋아요.이제품만 사용해요.,1.0,산뜻
FC_251105_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,재구매,구매 가치/편의,상황/편의,1,5점,긍정,2,메이크업,메이크업이 오래 유지돼서 너무 좋아요,메이크업이 오래 유지돼서 너무 좋아요. 지속력이 좋습니다 추천 드려요 !,2.0,"메이크업, 추천"
FC_251105_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,재구매,구매 가치/편의,추천/재구매,1,5점,긍정,2,추천,지속력이 좋습니다 추천 드려요,메이크업이 오래 유지돼서 너무 좋아요. 지속력이 좋습니다 추천 드려요 !,2.0,"메이크업, 추천"
FC_251105_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,,"구매 가치/편의, 수분/유분 밸런스, 피부 자극","보습/속건조, 상황/편의, 자극/부작용",3,5점,긍정,4,"건조, 데일리, 자극",건조하지않아서 괜찮아요 자극적이지않아서 데일리로나쁘지않아요,건조하지않아서 괜찮아요 자극적이지않아서 데일리로나쁘지않아요,4.0,"건조, 데일리, 자극"
FC_251105_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,재구매,구매 가치/편의,상황/편의,1,5점,긍정,2,향,향이 너무 좋아서 매일 사용하고 싶어요,향이 너무 좋아서 매일 사용하고 싶어요. 기분 전환에 딱이에요. 추천 드려요!,1.5,"추천, 향"
FC_251105_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,재구매,구매 가치/편의,추천/재구매,1,5점,긍정,1,추천,추천 드려요,향이 너무 좋아서 매일 사용하고 싶어요. 기분 전환에 딱이에요. 추천 드려요!,1.5,"추천, 향"
FC_251105_005,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,재구매,수분/유분 밸런스,보습/속건조,2,5점,긍정,1,촉촉,이 제품 덕분에 피부가 촉촉해졌어요,이 제품 덕분에 피부가 촉촉해졌어요! 사용 후 피부가 부드러워졌어요. 추천 드려요,1.0,"촉촉, 추천"
FC_251105_005,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,재구매,구매 가치/편의,추천/재구매,2,5점,긍정,1,추천,추천 드려요,이 제품 덕분에 피부가 촉촉해졌어요! 사용 후 피부가 부드러워졌어요. 추천 드려요,1.0,"촉촉, 추천"
FC_251105_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,재구매,구매 가치/편의,추천/재구매,1,5점,긍정,1,만족,자연스럽게 커버돼서 만족해요,자연스럽게 커버돼서 만족해요. 피부 톤이 좋아졌어요 추천 드려요 !,1.5,"만족, 추천"
FC_251105_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,재구매,구매 가치/편의,추천/재구매,1,5점,긍정,2,추천,피부 톤이 좋아졌어요 추천 드려요,자연스럽게 커버돼서 만족해요. 피부 톤이 좋아졌어요 추천 드려요 !,1.5,"만족, 추천"
FC_251105_007,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,,피부 고민 해결,트러블/모공,2,5점,긍정,1,여드름,지성인데도 여드름에 좋다는 폼클렌징 쓰면 땡겼는데,지성인데도 여드름에 좋다는 폼클렌징 쓰면 땡겼는데 이 제품은 세안 후 건조함 땡김 없고 좋은 것 같아용 아직 하루 써봐서 다른 건 모르겟음,1.5,"건조, 여드름"
FC_251105_007,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,,수분/유분 밸런스,보습/속건조,2,5점,긍정,2,건조,이 제품은 세안 후 건조함 땡김 없고,지성인데도 여드름에 좋다는 폼클렌징 쓰면 땡겼는데 이 제품은 세안 후 건조함 땡김 없고 좋은 것 같아용 아직 하루 써봐서 다른 건 모르겟음,1.5,"건조, 여드름"
FC_251105_009,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,,피부 자극,순함/저자극,4,5점,보통,0,"민감, 순한","민감성 피부에 건성이라 클렌징폼이 좀 순했으면 하는데, 아누아 클렌징 폼이 순한 편인 것 같아요","민감성 피부에 건성이라 클렌징폼이 좀 순했으면 하는데, 아누아 클렌징 폼이 순한 편인 것 같아요! 클렌징 할 때 자극이 없었어서 재구매 템이에요. 오일은 솔직히 피지 잘 나오지는 않구요 저는 클렌징폼을 엄청 잘 쓰고 있어요. 오일은 재구매 안 해도 클렌징폼은 재구매 계속 할거 같아요! 그치만 세정력이 엄청 좋은 편이 아니라 클렌징워터, 클렌징 오일 사용 후 마지막 세안용으로 사용중이에요! 거품 엄청 부드럽고 좋은데 사용 직후 당연하게도 얼굴은 좀 당깁니다",1.4,"민감, 부드럽, 순한, 자극, 재구매, 피지"
FC_251105_009,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,,"구매 가치/편의, 피부 자극","자극/부작용, 추천/재구매",4,5점,긍정,4,"자극, 재구매",클렌징 할 때 자극이 없었어서 재구매 템이에요,"민감성 피부에 건성이라 클렌징폼이 좀 순했으면 하는데, 아누아 클렌징 폼이 순한 편인 것 같아요! 클렌징 할 때 자극이 없었어서 재구매 템이에요. 오일은 솔직히 피지 잘 나오지는 않구요 저는 클렌징폼을 엄청 잘 쓰고 있어요. 오일은 재구매 안 해도 클렌징폼은 재구매 계속 할거 같아요! 그치만 세정력이 엄청 좋은 편이 아니라 클렌징워터, 클렌징 오일 사용 후 마지막 세안용으로 사용중이에요! 거품 엄청 부드럽고 좋은데 사용 직후 당연하게도 얼굴은 좀 당깁니다",1.4,"민감, 부드럽, 순한, 자극, 재구매, 피지"
FC_251105_009,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,,수분/유분 밸런스,유분/피지,4,5점,보통,0,피지,오일은 솔직히 피지 잘 나오지는 않구요 저는 클렌징폼을 엄청 잘 쓰고,"민감성 피부에 건성이라 클렌징폼이 좀 순했으면 하는데, 아누아 클렌징 폼이 순한 편인 것 같아요! 클렌징 할 때 자극이 없었어서 재구매 템이에요. 오일은 솔직히 피지 잘 나오지는 않구요 저는 클렌징폼을 엄청 잘 쓰고 있어요. 오일은 재구매 안 해도 클렌징폼은 재구매 계속 할거 같아요! 그치만 세정력이 엄청 좋은 편이 아니라 클렌징워터, 클렌징 오일 사용 후 마지막 세안용으로 사용중이에요! 거품 엄청 부드럽고 좋은데 사용 직후 당연하게도 얼굴은 좀 당깁니다",1.4,"민감, 부드럽, 순한, 자극, 재구매, 피지"
FC_251105_009,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,,구매 가치/편의,추천/재구매,4,5점,긍정,3,재구매,오일은 재구매 안 해도 클렌징폼은 재구매 계속 할거 같아요,"민감성 피부에 건성이라 클렌징폼이 좀 순했으면 하는데, 아누아 클렌징 폼이 순한 편인 것 같아요! 클렌징 할 때 자극이 없었어서 재구매 템이에요. 오일은 솔직히 피지 잘 나오지는 않구요 저는 클렌징폼을 엄청 잘 쓰고 있어요. 오일은 재구매 안 해도 클렌징폼은 재구매 계속 할거 같아요! 그치만 세정력이 엄청 좋은 편이 아니라 클렌징워터, 클렌징 오일 사용 후 마지막 세안용으로 사용중이에요! 거품 엄청 부드럽고 좋은데 사용 직후 당연하게도 얼굴은 좀 당깁니다",1.4,"민감, 부드럽, 순한, 자극, 재구매, 피지"
FC_251105_009,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원",,,제형/사용감,흡수/발림성,4,5점,보통,0,부드럽,거품 엄청 부드럽고,"민감성 피부에 건성이라 클렌징폼이 좀 순했으면 하는데, 아누아 클렌징 폼이 순한 편인 것 같아요! 클렌징 할 때 자극이 없었어서 재구매 템이에요. 오일은 솔직히 피지 잘 나오지는 않구요 저는 클렌징폼을 엄청 잘 쓰고 있어요. 오일은 재구매 안 해도 클렌징폼은 재구매 계속 할거 같아요! 그치만 세정력이 엄청 좋은 편이 아니라 클렌징워터, 클렌징 오일 사용 후 마지막 세안용으로 사용중이에요! 거품 엄청 부드럽고 좋은데 사용 직후 당연하게도 얼굴은 좀 당깁니다",1.4,"민감, 부드럽, 순한, 자극, 재구매, 피지"
FC_251105_010,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원","복합성, 웜톤, 잡티, 미백",,피부 고민 해결,트러블/모공,2,5점,보통,0,트러블,트러블이 안나서,이걸로 세안하고나면 피부가 보들보들하고 트러블이 안나서 이걸로 정착했어요,2.5,"정착, 트러블"
FC_251105_010,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.05,"23,900원","복합성, 웜톤, 잡티, 미백",,구매 가치/편의,추천/재구매,2,5점,긍정,5,정착,이걸로 정착했어요,이걸로 세안하고나면 피부가 보들보들하고 트러블이 안나서 이걸로 정착했어요,2.5,"정착, 트러블"
FC_251106_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.06,"23,900원",,,"구매 가치/편의, 피부 자극","자극/부작용, 추천/재구매",2,5점,긍정,5,"자극, 재구매",재구매했습니다 다른제품쓰다가 넘어왔는데 좋아요 자극도 없어요,재구매했습니다 다른제품쓰다가 넘어왔는데 좋아요 자극도 없어요,5.0,"자극, 재구매"
FC_251106_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.06,"23,900원",,재구매,"수분/유분 밸런스, 제형/사용감, 피부 고민 해결","보습/속건조, 트러블/모공, 흡수/발림성",3,5점,긍정,4,"모공, 쫀쫀, 촉촉",모공이 고민이라 구매해봤어요 쫀쫀하고 촉촉해서 너무 좋아요,모공이 고민이라 구매해봤어요 쫀쫀하고 촉촉해서 너무 좋아요,4.0,"모공, 쫀쫀, 촉촉"
FC_251106_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.06,"23,900원",,,수분/유분 밸런스,유분/피지,1,5점,보통,0,피지,피지제거가 잘된다네요,남편이 지금껏 썻던 폼클렌징 중에 가장 세정력 좋고 피지제거가 잘된다네요,0.0,피지
FC_251106_005,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.06,"23,900원",,재구매,구매 가치/편의,추천/재구매,1,5점,긍정,3,재구매,재구매합니다,써보니깐 지성인 제피부에 잘맞는거같아요 세정력도 나쁘지않고 쓰다보니 피부도 좋아진거같아서 재구매합니다!,3.0,재구매
FC_251106_008,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.06,"23,900원","복합성, 웜톤, 잡티, 각질",,구매 가치/편의,가성비/가격,1,5점,보통,0,저렴,원래 그냥 저렴한 클렌징폼 썼거든요,원래 그냥 저렴한 클렌징폼 썼거든요. 근데 이거 써보니 좋아서 비싸긴 해도 다시 못 돌아가겠네요. 해외 1년 넘게 나가게 되어 많이 쟁여요. 마침 세일하니 할인쿠폰으로. 좋아요,0.0,"세일, 저렴"
FC_251106_008,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.06,"23,900원","복합성, 웜톤, 잡티, 각질",,구매 가치/편의,가성비/가격,1,5점,보통,0,세일,마침 세일하니 할인쿠폰으로,원래 그냥 저렴한 클렌징폼 썼거든요. 근데 이거 써보니 좋아서 비싸긴 해도 다시 못 돌아가겠네요. 해외 1년 넘게 나가게 되어 많이 쟁여요. 마침 세일하니 할인쿠폰으로. 좋아요,0.0,"세일, 저렴"
FC_251109_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.09,"23,900원",,한달이상사용,피부 자극,자극/부작용,1,5점,보통,0,자극,비싼건 제값을 한다고 느낌 좋은것 같아요 조금 자극 있긴 했어요,비싼건 제값을 한다고 느낌 좋은것 같아요 조금 자극 있긴 했어요,0.0,자극
FC_251109_002,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.09,"23,900원",,한달이상사용,피부 자극,순함/저자극,1,5점,긍정,2,순해,순해서 좋아요 세정력은 약간 아쉽네요,무난 무난하게 사용 가능합니다! 순해서 좋아요 세정력은 약간 아쉽네요,2.0,순해
FC_251109_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.09,"23,900원",,,수분/유분 밸런스,유분/피지,1,5점,보통,0,피지,저 이거 오일기확으로 삿엇는대 오히려 오일 쓰니까 너무 피지가 더 올라오는것 같애서,저 이거 오일기확으로 삿엇는대 오히려 오일 쓰니까 너무 피지가 더 올라오는것 같애서 폼만 쓰려구요 넘 좋아요,0.0,피지
FC_251109_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.09,"23,900원",,,피부 고민 해결,진정/장벽,1,4점,긍정,4,붉은기,확실히 세안 후 붉은기가 덜 보이는 게 좋았던 것 같아요,처음 쓰는 거라 아직 잘 모르겠는데 확실히 세안 후 붉은기가 덜 보이는 게 좋았던 것 같아요,4.0,붉은기
FC_251110_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.10,"23,900원","건성, 웜톤",,"구매 가치/편의, 피부 고민 해결","상황/편의, 트러블/모공",4,5점,보통,0,"데일리, 모공, 화장",모공 땜에 고민도 있었구 데일리로 화장 지울때 쓰려구 샀는데,아누아 클렌징 오일을 잘 써서 이번엔 클렌징 폼도 같이 사봤어요! 모공 땜에 고민도 있었구 데일리로 화장 지울때 쓰려구 샀는데 진짜 잘 쓰고 있어요! 스크럽 같은 제품인데 자극도 없고 순해서 너무 좋았구 눈도 안 시려서 정말 잘 써요! 순한데도 화장 잘 지워지고 건성인 저에게 건조하지도 않아 정말 좋아요!,1.6,"건조, 데일리, 모공, 순한, 순해, 자극, 화장"
FC_251110_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.11.10,"23,900원","건성, 웜톤",,피부 자극,자극/부작용,4,5점,긍정,3,자극,자극도 없고,아누아 클렌징 오일을 잘 써서 이번엔 클렌징 폼도 같이 사봤어요! 모공 땜에 고민도 있었구 데일리로 화장 지울때 쓰려구 샀는데 진짜 잘 쓰고 있어요! 스크럽 같은 제품인데 자극도 없고 순해서 너무 좋았구 눈도 안 시려서 정말 잘 써요! 순한데도 화장 잘 지워지고 건성인 저에게 건조하지도 않아 정말 좋아요!,1.6,"건조, 데일리, 모공, 순한, 순해, 자극, 화장"
